,Unnamed: 0,Last,Change,%Change,Open,Low,High,Previous Close,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
22,134,11.3,-0.08,-0.006999999999999999,11.4,11.2,11.44,11.38,970300.0,10958508.0,0.0,11.82,11.2,11.24,11.24,11.43,11.74,11.49,11.49,0.0,0.0,11.44,11.48,0.0,0.0,DOWNTREND,SIDEWAYS,NONE,34.5937,-0.0277,0.0101,LOW,-125.5891,28.0303,-75.0,1367720.0,1219120.0,1365750.0,15558136.6,13924803.87,15660561.0,None,None,None,-0.0292,-0.0292,-0.0105,304166.0,-18607984.0,-17002634.0,-405298396.0,0.0,0.0,0.0,30.54,0.0,8.13,0.0,2020-01-24
23,134,10.6,-0.18,-0.0167,10.5,10.26,10.66,10.78,2225000.0,23380562.0,-2121950.0,11.82,9.2,9.45,9.45,10.78,11.43,10.39,11.05,0.0,0.0,10.4,10.84,0.0,0.0,DOWNTREND,DOWNTREND,NONE,51.417,-0.3502,0.034,NEUTRAL,18.1751,68.1318,-17.6471,1510110.0,1593793.33,1401605.0,15153000.9,16107737.6,14393942.3,None,Bullish Harami,None,-0.0893,0.0392,0.06,-15167905.0,-24591791.0,-34236283.0,-142318291.0,0.0,0.0,0.0,28.65,0.0,7.63,0.0,2020-02-19
24,131,8.25,-1.22,-0.1288,9.37,8.12,9.37,9.47,850300.0,7390469.0,397949.0,11.82,8.12,8.18,8.18,9.98,10.78,9.92,10.55,11.02,0.0,9.82,10.35,10.98,0.0,DOWNTREND,DOWNTREND,DOWNTREND,22.3739,-0.2579,0.0554,HIGH,-256.7495,19.038,-94.5378,1057190.0,1253153.33,1530295.0,10133136.8,12406803.6,15238714.75,Black Long Day,None,None,-0.2912,-0.1316,-0.1733,-3554932.0,-55634780.0,-80226571.0,-99567061.0,0.0,0.0,0.0,22.3,0.0,5.94,0.0,2020-03-12
25,132,7.06,0.06,0.0086,7.02,7.0,7.3,7.0,1874100.0,13241647.0,-1193889.0,11.82,4.25,6.93,5.1,7.54,8.24,6.39,5.99,7.37,0.0,6.66,6.52,7.39,0.0,UPTREND,UPTREND,DOWNTREND,57.6,0.3194,0.0679,HIGH,50.6733,59.7059,-42.0588,11790560.0,11562133.33,9262900.0,84998971.7,76468995.0,60634474.4,None,Tweezer Bottoms,None,-0.3935,0.3172,-0.0329,17370580.0,55080205.0,78172779.0,177877396.0,0.0,0.0,0.0,19.61,0.0,2.09,0.0,2020-06-19
26,134,5.93,0.03,0.0051,5.95,5.87,6.0,5.9,16757900.0,99738923.0,-7059208.0,11.82,4.25,5.88,5.46,6.08,6.52,6.18,6.63,6.43,8.14,6.18,6.44,6.84,8.22,DOWNTREND,DOWNTREND,SIDEWAYS,31.4313,-0.1767,0.0291,LOW,-122.7255,0.0,-85.4545,4286360.0,3432486.67,2931705.0,25565250.6,20626277.13,17757210.35,None,None,None,-0.4905,-0.0435,0.0051,-56838466.0,-100146700.0,-80686187.0,14760416.0,0.0,0.0,0.0,23.72,0.0,1.75,0.0,2020-09-08
27,132,7.0,1.33,0.2346,6.1,6.05,7.8,5.67,51953500.0,359620697.0,60972688.0,11.82,4.25,5.1,4.64,7.4,7.84,5.72,5.5,7.74,0.0,5.71,6.17,7.39,0.0,DOWNTREND,UPTREND,DOWNTREND,68.9741,-0.1244,0.0637,HIGH,276.0402,46.8978,-29.5203,11785850.0,8485873.33,7253505.0,71390493.7,51256020.2,43837870.25,None,None,None,-0.3986,0.306,0.306,-3008294.0,17296898.0,103501066.0,111656535.0,0.0,0.0,0.0,19.44,0.0,2.07,0.0,2020-06-05
28,133,11.58,-0.04,-0.0034,11.6,11.54,11.6,11.62,865600.0,10015112.0,-2100350.0,11.82,11.2,11.51,11.25,11.64,11.74,11.52,11.5,0.0,0.0,11.54,11.52,0.0,0.0,SIDEWAYS,SIDEWAYS,NONE,57.787,0.0106,0.008,LOW,118.4939,88.8889,-25.0,1662690.0,1958006.67,2413180.0,19163722.0,22531182.27,27761168.7,Hanging Man,None,None,-0.0052,-0.0052,-0.0034,-9560472.0,-8746158.0,-103137124.0,0.0,0.0,0.37,-0.9784,31.3,0.0,8.33,0.0,2020-01-06
29,134,6.2,0.06,0.0098,6.3,6.12,6.3,6.14,975800.0,6026067.0,-2727622.0,11.82,4.25,6.1,5.14,6.25,6.76,6.32,6.81,6.35,8.31,6.35,6.56,6.95,8.36,DOWNTREND,DOWNTREND,UPTREND,38.8995,-0.1676,0.0327,NEUTRAL,-75.696,9.0909,-81.8182,1449490.0,1636766.67,1513685.0,8986530.5,10278303.93,9547169.0,None,None,None,-0.4674,-0.0746,0.0,-21013187.0,-23787974.0,-20533716.0,144387998.0,0.0,0.0,0.0,24.8,0.0,1.83,0.0,2020-08-28
30,134,6.14,0.03,0.0049,6.11,6.1,6.2,6.11,2099200.0,12882546.0,-5381319.0,11.82,4.25,6.1,5.1,6.3,6.9,6.35,6.83,6.34,8.33,6.37,6.58,6.96,8.38,DOWNTREND,DOWNTREND,UPTREND,35.4036,-0.1668,0.0334,NEUTRAL,-115.0697,3.6364,-92.7273,1442240.0,1663320.0,1474305.0,8970181.6,10468385.33,9309912.9,Inverted Hammer,None,None,-0.4725,-0.0836,-0.0097,-24383168.0,-19631103.0,-16173152.0,121044652.0,0.0,0.0,0.0,24.56,0.0,1.82,0.0,2020-08-27
31,135,7.75,-0.25,-0.0312,8.0,7.75,8.02,8.0,1443700.0,11256470.0,2089378.0,11.82,4.25,7.68,6.19,8.04,9.58,7.19,6.4,6.53,6.9,7.25,6.74,6.69,7.56,UPTREND,UPTREND,SIDEWAYS,70.2221,0.3917,0.0319,NEUTRAL,93.76899999999999,91.2602,-20.7317,2509340.0,2262973.33,2340540.0,19271871.7,16795852.73,16794229.75,Black Long Day,None,None,-0.3342,0.155,0.0,21049517.0,76618177.0,119261747.0,18443162.0,0.0,0.0,0.0,32.29,0.0,2.23,0.0,2020-11-18
