,Unnamed: 0,Last,Change,%Change,Open,Low,High,Previous Close,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),RSI(14).1,"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
0,69,16.62,0.78,0.0492,15.86,15.86,16.9,15.84,20955300.0,344528256.0,5217086.0,16.9,13.2,15.17,13.56,16.76,16.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,63.9153,NEUTRAL,0.0,0.0383,NEUTRAL,0.0,93.9832,-10.4478,13394820.0,17660466.67,0.0,207072779.6,267287118.27,0.0,White Long Day,None,None,-0.0107,0.1245,0.1007,88188222.0,181358522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-20
1,69,15.7,-0.08,-0.0051,15.8,15.54,15.84,15.78,8866800.0,139509154.0,-68352140.0,16.98,13.2,15.52,14.77,15.84,16.8,15.85,0.0,0.0,0.0,15.63,0.0,0.0,0.0,DOWNTREND,NONE,NONE,50.538999999999994,NEUTRAL,0.2411,0.0251,LOW,-52.1783,42.4603,-66.6667,4006790.0,4264886.67,5439585.0,62907137.8,67094528.53,86996369.9,None,Tweezer Tops,None,-0.0655,-0.0126,-0.0051,-82763900.0,-175469678.0,-37368148.0,0.0,0.0,0.0,0.0,40.26,0.0,10.83,0.0,2020-12-21
2,69,14.9,-0.3,-0.0197,15.2,14.9,15.24,15.2,4100700.0,61587440.0,2249658.0,16.98,13.2,14.88,13.56,15.77,16.8,15.62,0.0,0.0,0.0,15.48,0.0,0.0,0.0,DOWNTREND,NONE,NONE,38.0777,NEUTRAL,0.1218,0.0262,LOW,-216.7832,15.9722,-100.0,5448030.0,4784653.33,4821665.0,83941783.0,74094773.47,75057857.6,Black Long Day,None,None,-0.1131,-0.0629,-0.0287,-171980832.0,-228397682.0,-185199396.0,0.0,0.0,0.0,0.0,38.21,0.0,10.28,0.0,2020-12-29
3,69,15.7,0.04,0.0026,15.66,15.62,15.76,15.66,20245600.0,317702806.0,5534918.0,16.8,13.2,14.98,13.56,15.76,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,55.1577,NEUTRAL,0.0,0.0406,NEUTRAL,0.0,81.3923,-6.382999999999999,13611040.0,29732020.0,0.0,206489592.8,435633597.73,0.0,Spinning Top,None,None,-0.0655,0.0622,0.0397,127248124.0,81000596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-18
4,69,15.78,0.04,0.0025,15.74,15.62,15.84,15.74,3008700.0,47488104.0,-8182012.0,16.98,13.2,15.52,14.98,15.84,16.8,15.86,0.0,0.0,0.0,15.62,0.0,0.0,0.0,DOWNTREND,NONE,NONE,51.997,NEUTRAL,0.264,0.0255,LOW,-38.3344,37.5992,-47.619,3434710.0,3934040.0,5193025.0,53939078.8,61941755.87,83123005.6,Spinning Top,None,None,-0.0607,-0.0075,0.0051,-15889204.0,-105160374.0,42244802.0,0.0,0.0,0.0,0.0,40.46,0.0,10.88,0.0,2020-12-18
5,69,15.9,0.12,0.0076,15.9,15.34,15.9,15.78,3768600.0,58802202.0,-6172926.0,16.98,13.2,15.56,14.38,16.8,16.8,15.43,0.0,0.0,0.0,15.4,0.0,0.0,0.0,UPTREND,NONE,NONE,53.6373,NEUTRAL,0.0,0.0381,NEUTRAL,36.6336,52.1582,-49.5413,10319540.0,10771993.33,14626935.0,164203322.2,167900747.47,222854509.5,Dragonfly Doji,None,None,-0.0536,0.0758,-0.0433,-60412604.0,120947704.0,0.0,0.0,0.0,0.0,0.0,40.77,0.0,10.97,0.0,2020-11-27
6,69,14.5,0.58,0.0417,14.04,13.94,15.02,13.92,79790500.0,1156789220.0,-91872992.0,16.8,13.2,13.56,13.56,16.01,16.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,0.0,OVERSOLD,0.0,0.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,Bullish Harami,None,-0.1369,-0.1369,-0.1369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-28
7,69,14.72,0.18,0.0124,14.54,14.54,14.82,14.54,10150000.0,149207192.0,11260810.0,16.8,13.2,14.22,13.56,15.28,16.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,0.0,OVERSOLD,0.0,0.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,-0.1238,-0.0041,-0.0041,-102855678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-04
8,69,16.1,0.12,0.0075,16.04,15.88,16.3,15.98,3058800.0,49090738.0,-1692736.0004,16.98,13.2,15.77,13.56,16.8,16.8,15.26,0.0,0.0,0.0,15.3,0.0,0.0,0.0,UPTREND,NONE,NONE,56.3441,NEUTRAL,0.0,0.0382,NEUTRAL,97.7015,69.0116,-38.9381,12113280.0,12064020.0,24541510.0,190717207.2,186548646.8,363391887.0,None,None,None,-0.0417,0.0893,-0.0313,-35306314.0,147405176.0,0.0,0.0,0.0,0.0,0.0,41.28,0.0,11.1,0.0,2020-11-25
9,69,15.9,-0.1,-0.0062,16.0,15.82,16.0,16.0,2941000.0,46742934.0,-9692466.0,16.98,13.2,15.48,14.81,16.09,16.8,15.67,0.0,0.0,0.0,15.57,0.0,0.0,0.0,UPTREND,NONE,NONE,53.0172,NEUTRAL,0.0,0.0336,NEUTRAL,39.4471,38.398,-63.5294,5070950.0,8418213.33,9232885.0,81307069.8,133821366.93,144189924.7,None,Tweezer Tops,None,-0.0536,0.0,-0.0062,-49573946.0,-21798328.0,0.0,0.0,0.0,0.0,0.0,40.77,0.0,10.97,0.0,2020-12-07
10,69,15.5,-0.2,-0.0127,15.7,15.46,15.7,15.7,3711800.0,57599920.0,-6164998.0,16.98,13.2,15.48,14.84,16.0,16.8,15.74,0.0,0.0,0.0,15.57,0.0,0.0,0.0,UPTREND,NONE,NONE,47.6774,NEUTRAL,0.0,0.0317,NEUTRAL,-38.7119,22.726,-90.2439,4313200.0,7011246.67,8307615.0,68132234.4,112217879.07,130652133.3,Black Long Day,None,None,-0.0774,-0.0252,-0.0312,-33464502.0,-118598108.0,-137183774.0,0.0,0.0,0.0,0.0,39.74,0.0,10.69,0.0,2020-12-10
