,Unnamed: 0,Last,Change,%Change,Open,Low,High,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
190,155,5.36,0.07,0.0132,5.4,5.3,5.4,23200.0,123368.0,0.0,15.4,4.82,5.12,4.83,5.42,5.64,5.12,5.2,5.54,6.69,5.17,5.25,5.65,6.97,UPTREND,SIDEWAYS,DOWNTREND,60.2769,-0.0293,0.0304,NEUTRAL,141.5539,80.77199999999999,-18.1818,76290.0,78886.67,68030.0,390509.2,400431.73,345711.05,None,None,None,-0.4474,0.0229,0.0388,12288.0,42078.0,126616.0,174548.0,0.0,0.0,0.0,29.78,0.0,1.33,0.0,2020-10-23
191,156,6.05,-0.1,-0.0163,6.05,5.9,6.08,132200.0,794646.0,0.0,12.78,4.82,5.96,5.4,6.45,6.77,6.05,5.54,5.43,6.16,6.05,5.74,5.78,6.73,UPTREND,UPTREND,SIDEWAYS,52.718999999999994,0.2504,0.0493,NEUTRAL,-4.0024,48.8661,-64.0,154930.0,188413.33,162205.0,978457.9,1166113.87,990343.4,Doji,None,None,-0.3763,-0.0163,-0.0163,0.0,-8125.0,-94329.0,67931.0,0.0,0.0,0.0,28.81,0.0,1.49,0.0,2020-12-03
192,153,7.44,0.2,0.0276,7.3,7.25,7.46,19100.0,139966.0,0.0,27.35,5.0,7.14,5.7,7.84,8.6,6.84,6.9,8.45,0.0,7.04,7.28,8.25,0.0,UPTREND,SIDEWAYS,DOWNTREND,58.2995,0.1295,0.0602,HIGH,71.2001,72.0974,-24.7191,111910.0,128586.67,113755.0,819912.6,916676.13,791284.15,White Long Day,None,None,-0.233,-0.0449,-0.0449,76750.0,78905.0,-357055.0,-408310.0,0.0,0.0,0.0,39.16,0.0,1.91,0.0,2020-05-07
193,153,6.0,0.0,0.0,6.0,6.0,6.15,65800.0,402355.0,0.0,27.35,5.0,5.85,5.12,6.35,7.84,6.75,6.41,7.94,0.0,6.47,6.89,7.79,0.0,DOWNTREND,UPTREND,DOWNTREND,36.9309,-0.1388,0.0614,HIGH,-81.8228,10.0891,-87.8049,33270.0,43313.33,66895.0,207520.4,287274.73,473214.8,Gravestone Doji,None,None,-0.3814,-0.2298,-0.0476,0.0,-127370.0,-8165.0,-521070.0,0.0,0.0,0.0,31.58,0.0,1.54,0.0,2020-05-28
194,154,5.6,-0.49,-0.0805,6.09,5.0,6.09,113500.0,620196.0,0.0,27.35,5.0,5.2,5.06,6.24,6.76,5.76,6.12,6.44,8.57,5.78,6.14,6.83,8.52,DOWNTREND,DOWNTREND,DOWNTREND,44.6469,-0.2059,0.0707,HIGH,-55.5246,53.043,-57.1429,110760.0,94333.33,84195.0,640209.9,546752.13,490192.25,None,Bearish Engulfing,None,-0.4227,-0.0789,0.037000000000000005,-18362.0,-3717.0,5313.0,-48282.0,0.0,0.0,0.0,112.0,0.0,2.06,0.0,2020-07-23
195,153,6.23,-0.12,-0.0189,6.35,6.0,6.35,44200.0,273948.0,0.0,27.35,5.0,6.12,5.8,7.1,7.84,7.04,6.62,8.19,0.0,6.82,7.13,8.04,0.0,DOWNTREND,UPTREND,DOWNTREND,38.2449,0.0613,0.0678,HIGH,-153.0498,0.0,-87.766,66920.0,84986.67,112570.0,464109.1,610843.4,800973.2,Hanging Man,None,None,-0.3577,-0.2003,-0.0189,0.0,6474.0,74999.0,-409136.0,0.0,0.0,0.0,32.79,0.0,1.6,0.0,2020-05-18
196,156,6.5,-0.37,-0.0539,6.6,6.5,6.6,124200.0,810211.0,0.0,12.78,4.82,6.32,5.96,7.38,7.62,6.56,5.98,5.6,5.97,6.62,6.18,6.01,6.73,UPTREND,UPTREND,UPTREND,50.3205,0.2855,0.0569,HIGH,-5.0267,42.4517,-75.6906,220710.0,176126.67,156215.0,1538227.4,1203606.0,1055144.85,Black Marubozu,None,None,-0.3299,0.0569,-0.0539,-51629.0,-1140.0,-9265.0,-56553.0,0.0,0.0,0.0,30.95,0.0,1.6,0.0,2020-12-28
197,153,6.0,0.1,0.0169,5.8,5.8,6.0,4400.0,25980.0,0.0,27.35,5.0,5.85,5.12,6.35,7.84,6.8,6.42,7.98,0.0,6.51,6.92,7.83,0.0,DOWNTREND,UPTREND,DOWNTREND,36.9309,-0.1153,0.0642,HIGH,-105.2599,11.838,-87.9518,36370.0,44326.67,66225.0,234158.6,298879.53,471293.15,White Marubozu,Tweezer Bottoms,None,-0.3814,-0.2298,-0.0476,0.0,-127370.0,-8165.0,-521070.0,0.0,0.0,0.0,31.58,0.0,1.54,0.0,2020-05-27
198,155,5.18,-0.03,-0.0058,5.18,5.18,5.19,30200.0,156499.0,0.0,27.35,5.0,5.1,5.03,5.5,5.84,5.26,5.71,6.11,8.06,5.33,5.66,6.33,7.95,SIDEWAYS,DOWNTREND,DOWNTREND,43.1414,-0.1443,0.0462,NEUTRAL,-53.7503,31.1111,-76.6667,49100.0,42420.0,50650.0,257813.2,221699.6,265693.9,Gravestone Doji,None,None,-0.466,0.0058,-0.0407,0.0,0.0,-10097.0,28408.0,0.0,0.0,0.0,103.6,0.0,1.9,0.0,2020-08-20
199,153,5.79,-0.01,-0.0017,5.8,5.74,5.97,42400.0,244631.0,11600.0,27.35,5.0,5.74,5.54,6.08,7.8,6.56,6.39,7.85,0.0,6.34,6.8,7.72,0.0,DOWNTREND,SIDEWAYS,DOWNTREND,33.5809,-0.1842,0.0611,HIGH,-91.6355,8.2295,-94.0,29850.0,43593.33,47695.0,179818.1,280827.67,319814.7,None,None,None,-0.4031,-0.0017,-0.0017,11600.0,-115770.0,-37475.0,-520828.0,0.0,0.0,0.0,30.47,0.0,1.49,0.0,2020-06-01
200,153,6.15,0.55,0.0982,5.9,5.63,6.18,147400.0,873411.0,-427750.0,27.35,5.0,5.12,5.06,6.16,8.9,6.93,8.7,9.95,0.0,6.83,8.22,9.36,0.0,DOWNTREND,DOWNTREND,DOWNTREND,38.3306,-0.9259999999999999,0.0941,HIGH,-59.8115,19.4226,-69.8163,72960.0,91293.33,103245.0,438575.2,614073.6,746959.55,None,None,None,-0.366,-0.2398,0.0789,-528832.0,-530113.0,-513304.0,-981946.0,0.0,0.0,0.0,32.37,0.0,1.58,0.0,2020-03-26
201,153,7.24,-0.23,-0.0308,7.21,7.03,7.25,81000.0,576427.0,0.0,27.35,5.0,7.07,5.7,7.84,8.75,6.77,6.94,8.49,0.0,6.99,7.28,8.27,0.0,UPTREND,SIDEWAYS,DOWNTREND,55.2117,0.1036,0.0643,HIGH,53.8217,78.0435,-35.9551,156550.0,132740.0,117425.0,1140777.1,941420.47,811449.45,Hammer,None,None,-0.2536,-0.0706,-0.0706,50680.0,119205.0,-357055.0,-398610.0,0.0,0.0,0.0,38.11,0.0,1.86,0.0,2020-05-06
202,153,6.86,0.16,0.0239,6.75,6.7,6.99,180200.0,1234267.0,0.0,27.35,5.0,5.74,5.12,6.92,7.45,6.42,6.43,7.75,0.0,6.4,6.77,7.65,0.0,DOWNTREND,SIDEWAYS,DOWNTREND,57.7637,-0.1863,0.053,HIGH,71.6253,68.5307,-10.0775,59030.0,52893.33,55520.0,376347.9,336711.93,364229.8,None,None,None,-0.2928,0.1828,0.1828,9605.0,-73559.0,-71505.0,-522823.0,0.0,0.0,0.0,36.11,0.0,1.76,0.0,2020-06-04
203,156,5.45,0.0,0.0,5.42,5.35,5.5,70300.0,380710.0,0.0,15.4,4.82,5.28,4.83,5.55,6.24,5.18,5.21,5.48,6.58,5.27,5.29,5.63,6.89,UPTREND,SIDEWAYS,DOWNTREND,60.8793,0.03,0.0314,NEUTRAL,108.4419,90.73899999999999,-14.0845,67160.0,69893.33,73440.0,355462.7,362381.67,376855.45,None,None,None,-0.4381,0.0401,0.0168,6132.0,43220.0,83086.0,180680.0,0.0,0.0,0.0,30.28,0.0,1.35,0.0,2020-10-30
204,156,7.36,0.28,0.0395,7.2,7.14,7.87,604200.0,4463345.0,42520.0,12.78,4.82,6.32,5.96,7.62,8.04,6.42,5.78,5.52,6.02,6.41,6.0,5.91,6.72,UPTREND,UPTREND,UPTREND,74.0579,0.2277,0.0464,NEUTRAL,272.6679,81.2096,-25.3731,197810.0,164033.33,177925.0,1348219.4,1102066.73,1174479.9,None,None,None,-0.2412,0.1967,0.1288,42520.0,50489.0,-62260.0,20826.0,0.0,0.0,0.0,35.05,0.0,1.82,0.0,2020-12-17
205,155,5.18,0.0,0.0,5.3,5.0,5.3,43600.0,220089.0,0.0,15.4,4.82,4.83,4.83,5.24,5.7,5.11,5.2,5.58,6.83,5.1,5.26,5.71,7.07,DOWNTREND,SIDEWAYS,DOWNTREND,52.4455,-0.0724,0.033,NEUTRAL,34.5617,51.0204,-26.5306,82330.0,63700.0,60645.0,411444.8,319692.47,306118.2,None,Tweezer Tops,None,-0.466,-0.0115,0.0444,24800.0,38916.0,162260.0,143898.0,0.0,0.0,0.0,28.78,0.0,1.29,0.0,2020-10-15
206,153,7.09,0.04,0.0057,7.14,6.81,7.14,52400.0,363922.0,0.0,27.35,5.0,6.85,5.68,7.4,8.75,6.37,7.16,8.69,0.0,6.65,7.22,8.34,0.0,UPTREND,DOWNTREND,DOWNTREND,57.8261,-0.1246,0.0635,HIGH,113.9554,77.5926,-22.7778,130290.0,110686.67,115665.0,896613.2,738254.27,749974.5,Hanging Man,None,None,-0.2691,0.212,-0.0084,-4420.0,68525.0,-460667.0,-425410.0,0.0,0.0,0.0,37.32,0.0,1.82,0.0,2020-04-28
207,153,6.4,-0.1,-0.0154,6.49,6.25,6.49,31200.0,196558.0,0.0,27.35,5.0,6.18,5.74,6.65,7.12,6.36,6.58,7.45,9.3,6.49,6.71,7.47,9.28,UPTREND,DOWNTREND,DOWNTREND,47.8314,-0.0441,0.0553,HIGH,9.7617,47.7855,-51.049,94950.0,86386.67,68920.0,633634.1,565326.93,449040.2,Hanging Man,None,None,-0.3402,0.1034,-0.0303,0.0,23095.0,-104275.0,-508052.0,0.0,0.0,0.0,33.68,0.0,1.65,0.0,2020-06-18
208,153,6.35,0.0,0.0,6.2,6.16,6.35,34900.0,217607.0,3105.0,27.35,5.0,5.92,5.12,6.44,6.96,5.93,7.5,9.0,0.0,6.28,7.25,8.5,0.0,UPTREND,DOWNTREND,DOWNTREND,47.4152,-0.4584,0.0645,HIGH,116.21799999999999,83.2545,-17.6471,63750.0,88320.0,80925.0,385431.9,532519.07,484556.2,White Long Day,Bullish Harami,None,-0.3454,0.0855,0.0,42795.0,48645.0,-481468.0,-942719.0,0.0,0.0,0.0,33.42,0.0,1.63,0.0,2020-04-20
209,153,7.79,0.29,0.0387,7.7,7.51,7.87,231200.0,1787747.0,76750.0,27.35,5.0,6.85,5.7,7.83,8.75,6.55,7.08,8.6,0.0,6.83,7.25,8.32,0.0,UPTREND,DOWNTREND,DOWNTREND,67.3197,-0.0217,0.0602,HIGH,160.6512,87.5482,-3.6866,160150.0,129206.67,136360.0,1145662.2,900506.47,912070.35,None,None,None,-0.1969,0.3316,0.0895,50680.0,119205.0,-403777.0,-374730.0,0.0,0.0,0.0,41.0,0.0,2.0,0.0,2020-04-30
210,156,5.5,0.0,0.0,5.4,5.4,5.55,81000.0,447175.0,0.0,15.4,4.82,5.4,4.84,5.64,5.85,5.35,5.25,5.41,6.45,5.39,5.34,5.62,6.81,UPTREND,SIDEWAYS,SIDEWAYS,59.6378,0.0807,0.0344,NEUTRAL,62.3481,54.615,-49.1803,77530.0,76473.33,73850.0,426070.7,414830.8,394366.05,White Long Day,None,None,-0.433,0.0092,0.0,-77696.0,-86204.0,-47288.0,76056.0,0.0,0.0,0.0,26.19,0.0,1.36,0.0,2020-11-10
211,153,6.4,0.4,0.0667,5.9,5.0,6.5,129700.0,755962.0,-6210.0,27.35,5.0,5.5,5.5,7.55,9.95,8.27,9.32,10.37,0.0,7.97,9.04,9.91,0.0,DOWNTREND,DOWNTREND,DOWNTREND,30.9607,-0.6502,0.1019,HIGH,-167.7211,0.0,-69.8276,116460.0,142366.67,144960.0,830555.5,1117233.2,1204280.2,None,None,None,-0.3402,-0.2089,-0.2471,-5571.0,10077.0,29047.0,-443974.0,0.0,0.0,0.0,33.68,0.0,1.65,0.0,2020-03-13
212,156,5.54,-0.02,-0.0036,5.67,5.45,5.67,83100.0,460971.0,5500.0,15.4,4.82,5.4,4.83,5.7,6.24,5.26,5.23,5.44,6.51,5.35,5.32,5.63,6.85,UPTREND,SIDEWAYS,SIDEWAYS,62.2606,0.0636,0.0341,NEUTRAL,102.785,72.1513,-33.3333,65800.0,70373.33,70480.0,359238.0,376758.93,370528.2,None,None,None,-0.4289,0.0165,0.0165,-21428.0,-3008.0,35908.0,159252.0,0.0,0.0,0.0,30.78,0.0,1.37,0.0,2020-11-05
213,153,7.73,-0.06,-0.0077,7.88,7.5,7.88,30400.0,230970.0,0.0,27.35,5.0,6.85,5.7,7.84,8.75,6.63,7.03,8.56,0.0,6.91,7.27,8.3,0.0,UPTREND,DOWNTREND,DOWNTREND,65.8908,0.0292,0.0598,HIGH,134.1463,92.8472,-6.8807,158220.0,128153.33,111825.0,1137837.3,898013.07,766300.55,None,None,None,-0.2031,-0.0077,-0.0077,50680.0,119205.0,-403777.0,-398850.0,0.0,0.0,0.0,40.68,0.0,1.99,0.0,2020-05-04
214,156,8.09,-0.31,-0.0369,8.39,8.09,8.39,167500.0,1369267.0,11358.0,27.35,5.84,8.04,8.04,9.56,10.52,9.52,9.8,10.65,0.0,9.36,9.89,10.47,0.0,DOWNTREND,SIDEWAYS,DOWNTREND,31.2116,-0.2522,0.0604,HIGH,-227.4107,8.9646,-96.5909,173460.0,254386.67,282085.0,1578004.9,2452043.93,2735589.95,Black Marubozu,None,None,-0.166,-0.1728,-0.1475,11358.0,-22731.0,-459275.0,-606555.0,0.0,0.0,0.0,42.58,0.0,2.08,0.0,2020-02-28
215,153,6.71,-0.39,-0.0549,7.1,6.67,7.1,83600.0,576074.0,20470.0,27.35,5.0,6.58,5.74,7.12,7.45,6.34,6.53,7.62,0.0,6.54,6.78,7.58,0.0,UPTREND,DOWNTREND,DOWNTREND,52.7956,-0.0915,0.0542,HIGH,105.7239,81.2418,-29.3706,97510.0,70513.33,66940.0,644653.4,463162.27,439406.0,Black Long Day,Bearish Engulfing,None,-0.3082,0.1569,-0.0059,13490.0,23095.0,-53595.0,-514262.0,0.0,0.0,0.0,35.32,0.0,1.72,0.0,2020-06-10
216,155,10.0,0.0,0.0,10.0,9.69,10.2,278300.0,2826830.0,-31000.0,27.35,5.84,9.56,9.17,10.47,11.37,9.98,11.25,0.0,0.0,10.22,10.79,0.0,0.0,SIDEWAYS,DOWNTREND,NONE,44.233000000000004,-0.4435,0.0568,HIGH,-13.0445,72.8733,-36.1446,318480.0,276246.67,333755.0,3173220.5,2733270.87,3368086.35,Doji,None,None,0.0309,0.0309,-0.0079,-6008.0,28492.0,-161704.0,16862.0,0.0,0.19,-0.24,52.63,0.0,2.57,0.0,2020-01-08
217,156,9.5,-0.13,-0.0135,9.63,9.5,9.75,321700.0,3073826.0,9520.0,27.35,5.84,9.47,9.14,10.28,12.25,10.01,10.04,10.73,0.0,9.92,10.22,10.71,0.0,DOWNTREND,SIDEWAYS,DOWNTREND,43.7172,-0.0988,0.0587,HIGH,-81.8539,9.9009,-95.5882,296350.0,387560.0,844475.0,2954563.4,3900352.67,9178948.15,None,None,None,-0.0206,-0.0286,-0.0423,19805.0,18970.0,-491953.0,-644247.0,0.0,0.0,0.0,50.0,0.0,2.44,0.0,2020-02-18
218,156,6.44,-0.08,-0.0123,6.6,6.43,6.75,167900.0,1101274.0,0.0,12.78,4.82,6.14,5.73,6.64,7.12,6.29,5.67,5.48,6.05,6.18,5.87,5.84,6.71,DOWNTREND,UPTREND,SIDEWAYS,59.8076,0.2003,0.0429,NEUTRAL,121.7486,52.5253,-41.4141,92840.0,134113.33,168070.0,581443.0,849789.0,1047566.45,None,None,None,-0.3361,0.0472,-0.0123,7969.0,-8056.0,-98112.0,-21694.0,0.0,0.0,0.0,30.67,0.0,1.59,0.0,2020-12-14
219,156,6.6,-0.09,-0.0135,6.52,6.4,6.7,183500.0,1188242.0,-16025.0,12.9,4.82,6.1,5.28,6.72,7.12,5.82,5.43,5.41,6.27,5.93,5.62,5.72,6.76,UPTREND,UPTREND,SIDEWAYS,71.1252,0.23399999999999999,0.0429,NEUTRAL,141.4288,87.2628,-10.3448,229260.0,183546.67,151935.0,1409543.0,1110260.07,909226.7,None,None,None,-0.3196,0.21100000000000002,0.0645,-16025.0,-112749.0,-69529.0,67931.0,0.0,0.0,0.0,31.43,0.0,1.63,0.0,2020-11-24
220,153,6.35,0.05,0.0079,6.3,6.2,6.57,55800.0,354109.0,0.0,27.35,5.0,6.25,5.7,7.24,7.84,7.05,6.66,8.23,0.0,6.89,7.17,8.08,0.0,SIDEWAYS,UPTREND,DOWNTREND,39.941,0.0944,0.0674,HIGH,-122.0582,0.0,-91.0714,65540.0,88026.67,112845.0,459811.3,634762.13,802736.75,None,None,None,-0.3454,-0.1849,-0.1181,-44206.0,6474.0,74999.0,-400451.0,0.0,0.0,0.0,33.42,0.0,1.63,0.0,2020-05-15
221,155,5.22,-0.02,-0.0038,5.1,5.06,5.22,37400.0,190527.0,0.0,15.4,5.0,5.1,5.03,5.3,5.7,5.27,5.27,5.73,7.09,5.25,5.38,5.86,7.29,DOWNTREND,SIDEWAYS,DOWNTREND,47.6342,-0.0207,0.0334,NEUTRAL,-61.6545,26.8398,-75.3247,38960.0,83720.0,81845.0,200791.6,449784.6,437964.3,White Long Day,None,None,-0.4619,-0.0038,0.0175,0.0,91624.0,123344.0,113247.0,0.0,0.0,0.0,29.0,0.0,1.3,0.0,2020-10-01
222,152,8.5,-0.19,-0.0219,8.7,8.4,8.7,65300.0,552079.0,0.0,27.35,5.84,8.0,8.0,8.75,10.52,9.12,9.65,10.59,0.0,8.94,9.6,10.27,0.0,DOWNTREND,DOWNTREND,DOWNTREND,41.2216,-0.4105,0.0534,HIGH,-59.9877,20.6334,-73.9583,137360.0,142486.67,210925.0,1180764.2,1275649.87,2006767.9,Black Long Day,None,None,-0.1237,0.0507,0.0507,4290.0,53103.0,-475110.0,-485215.0,0.0,0.0,0.0,44.74,0.0,2.19,0.0,2020-03-06
223,154,6.0,-0.08,-0.0132,6.09,5.99,6.1,30700.0,185228.0,0.0,27.35,5.0,5.96,5.74,6.22,7.12,6.44,6.6,7.09,8.99,6.3,6.55,7.26,9.01,DOWNTREND,SIDEWAYS,DOWNTREND,41.2615,-0.0835,0.0529,HIGH,-119.693,5.7173,-95.0,62980.0,66860.0,85045.0,397185.8,425649.6,555238.5,Black Long Day,None,None,-0.3814,-0.0132,-0.0164,9030.0,29500.0,32125.0,23960.0,0.0,0.0,0.0,120.0,0.0,2.21,0.0,2020-07-01
224,156,6.05,0.47,0.0842,5.6,5.6,6.16,552800.0,3267342.0,-8600.0,15.02,4.82,5.4,5.06,6.1,6.76,5.43,5.28,5.4,6.41,5.47,5.38,5.63,6.79,UPTREND,SIDEWAYS,SIDEWAYS,77.2096,0.0951,0.035,NEUTRAL,230.4608,67.5649,-11.4583,125480.0,102113.33,96465.0,714930.5,575187.67,534340.95,White Long Day,None,None,-0.3763,0.1101,0.1,-75296.0,-90592.0,-39388.0,83956.0,0.0,0.0,0.0,28.81,0.0,1.49,0.0,2020-11-13
225,156,5.5,0.0,0.0,5.5,5.3,5.55,107000.0,586314.0,-54117.0,15.4,4.82,5.4,4.83,5.7,6.24,5.32,5.24,5.42,6.47,5.38,5.33,5.62,6.83,UPTREND,SIDEWAYS,SIDEWAYS,59.6378,0.0768,0.0349,NEUTRAL,53.9755,59.8973,-44.1176,74610.0,75480.0,75450.0,408910.4,407539.87,399709.8,Doji,None,None,-0.433,0.0092,0.0,-104624.0,-86204.0,-47288.0,76056.0,0.0,0.0,0.0,26.19,0.0,1.36,0.0,2020-11-09
226,186,11.72,1.52,0.149,10.38,9.94,11.92,3380700.0,37879815.0,30272.0,27.35,5.84,9.33,8.94,11.82,12.69,9.98,10.85,10.92,0.0,10.09,10.48,11.0,0.0,DOWNTREND,DOWNTREND,SIDEWAYS,67.9315,-0.2454,0.0551,HIGH,274.605,49.9619,-7.722,746610.0,613993.33,519870.0,7887314.6,6452067.07,5428003.35,None,None,None,0.2082,0.2082,0.149,-507397.0,-526741.0,-509381.0,-183875.0,0.0,0.0,0.0,61.68,0.0,3.01,0.0,2020-01-27
227,155,5.16,-0.02,-0.0039,5.02,5.02,5.17,51200.0,260769.0,0.0,15.4,4.82,4.83,4.83,5.24,5.64,5.11,5.2,5.57,6.81,5.11,5.25,5.7,7.05,DOWNTREND,SIDEWAYS,DOWNTREND,51.4129,-0.0686,0.0329,NEUTRAL,14.0656,72.1089,-30.6122,79720.0,64966.67,62405.0,398248.2,326015.13,314943.45,White Long Day,None,None,-0.46799999999999997,-0.0153,0.0403,24800.0,38916.0,162260.0,143898.0,0.0,0.0,0.0,28.67,0.0,1.28,0.0,2020-10-16
228,156,5.61,0.16,0.0294,5.45,5.45,5.8,123700.0,690486.0,-26928.0,15.4,4.82,5.3,4.83,5.7,6.24,5.2,5.22,5.46,6.56,5.31,5.3,5.63,6.88,UPTREND,SIDEWAYS,DOWNTREND,66.7904,0.0423,0.0328,NEUTRAL,153.8647,84.0014,-20.2128,72920.0,70606.67,75260.0,390730.2,371477.4,389250.3,None,None,None,-0.4216,0.0294,0.0294,-20796.0,-8508.0,30408.0,153752.0,0.0,0.0,0.0,31.17,0.0,1.39,0.0,2020-11-03
229,154,5.85,-0.15,-0.025,6.15,5.8,6.15,92800.0,542582.0,0.0,27.35,5.0,5.82,5.12,6.18,7.12,6.39,6.59,7.05,8.97,6.25,6.53,7.23,8.98,DOWNTREND,DOWNTREND,DOWNTREND,38.3765,-0.096,0.0546,HIGH,-128.6385,6.8839999999999995,-95.6522,69140.0,67473.33,82045.0,431788.2,423416.8,532711.15,Black Long Day,None,None,-0.3969,-0.0378,-0.040999999999999995,9030.0,9030.0,32125.0,23960.0,0.0,0.0,0.0,117.0,0.0,2.15,0.0,2020-07-02
230,153,7.1,0.43,0.0645,6.8,6.8,7.13,204400.0,1420156.0,-6980.0,27.35,5.0,6.37,5.74,7.12,7.6,6.35,6.52,7.65,0.0,6.52,6.78,7.6,0.0,SIDEWAYS,SIDEWAYS,DOWNTREND,60.7887,-0.1171,0.0505,HIGH,137.3361,84.8304,-2.0979,89590.0,65980.0,66610.0,589644.0,431208.53,437616.6,White Long Day,None,None,-0.268,0.2241,0.0519,-8975.0,2625.0,-74065.0,-534093.0,0.0,0.0,0.0,37.37,0.0,1.83,0.0,2020-06-09
231,155,4.95,-0.02,-0.004,4.93,4.92,4.95,29000.0,143140.0,0.0,15.4,4.92,4.94,4.94,5.22,5.7,5.24,5.22,5.66,6.98,5.17,5.33,5.8,7.2,DOWNTREND,SIDEWAYS,DOWNTREND,36.6963,-0.0399,0.0307,NEUTRAL,-163.4867,6.3181,-93.3333,56890.0,56940.0,89325.0,287255.1,289919.53,471698.2,White Long Day,None,None,-0.4897,-0.0553,-0.0275,9126.0,34876.0,132470.0,114108.0,0.0,0.0,0.0,27.5,0.0,1.23,0.0,2020-10-07
232,154,5.4,0.1,0.0189,5.4,5.2,5.7,27000.0,147068.0,0.0,27.35,5.0,5.25,5.06,5.72,6.76,5.89,6.24,6.59,8.66,5.82,6.21,6.92,8.64,DOWNTREND,DOWNTREND,DOWNTREND,37.0593,-0.2104,0.0577,HIGH,-114.6847,0.0,-78.9474,63800.0,60673.33,66885.0,362045.4,348672.73,398586.65,Doji,Tweezer Bottoms,None,-0.4433,-0.1118,-0.0526,0.0,23675.0,37165.0,-34340.0,0.0,0.0,0.0,108.0,0.0,1.99,0.0,2020-07-17
233,155,5.3,-0.17,-0.0311,5.48,5.3,5.54,127800.0,683536.0,0.0,15.4,5.0,5.24,5.07,5.7,6.24,5.24,5.36,5.97,7.46,5.3,5.46,6.02,7.53,UPTREND,SIDEWAYS,DOWNTREND,49.5174,-0.037000000000000005,0.0392,NEUTRAL,89.2974,46.0094,-70.4225,121810.0,93073.33,75480.0,659482.0,500926.13,405339.15,Black Long Day,None,None,-0.4536,0.0192,-0.0536,97594.0,97594.0,97594.0,102907.0,0.0,0.0,0.0,29.44,0.0,1.32,0.0,2020-09-16
234,154,5.15,-0.18,-0.0338,5.3,5.1,5.35,42300.0,217155.0,0.0,27.35,5.0,5.1,5.05,5.44,6.24,5.57,6.01,6.29,8.45,5.56,5.97,6.68,8.36,DOWNTREND,DOWNTREND,DOWNTREND,39.329,-0.218,0.0686,HIGH,-102.7913,19.2857,-89.2857,106510.0,94206.67,86025.0,605480.3,532496.13,489331.25,None,None,None,-0.4691,-0.153,0.0098,0.0,-10097.0,5313.0,-98962.0,0.0,0.0,0.0,103.0,0.0,1.89,0.0,2020-07-30
235,156,6.96,-0.3,-0.0413,7.26,6.7,7.26,231600.0,1590376.0,0.0,12.78,4.82,6.83,5.96,7.62,8.75,6.56,5.91,5.57,5.99,6.6,6.13,5.98,6.73,UPTREND,UPTREND,UPTREND,61.7296,0.2826,0.0526,HIGH,83.6615,64.1648,-46.1929,220720.0,173813.33,173690.0,1531340.4,1184897.2,1168592.1,None,None,None,-0.2825,0.1317,-0.0413,25055.0,33024.0,-58297.0,-22389.0,0.0,0.0,0.0,33.14,0.0,1.72,0.0,2020-12-22
236,156,10.34,0.18,0.0177,10.2,10.04,10.38,167700.0,1722342.0,-2060.0,27.35,5.84,9.84,9.17,10.47,11.64,9.93,11.2,0.0,0.0,10.23,10.75,0.0,0.0,UPTREND,DOWNTREND,NONE,49.4473,-0.3865,0.0523,HIGH,101.0332,73.8956,-15.6627,293130.0,290913.33,302885.0,2968692.1,2891001.2,3013941.65,None,None,None,0.066,0.066,0.0258,-11470.0,26432.0,-134958.0,34012.0,0.0,0.19,-0.24,54.42,0.0,2.66,0.0,2020-01-10
237,153,7.15,-0.1,-0.0138,7.2,6.9,7.25,89800.0,632729.0,0.0,27.35,5.0,6.26,5.66,7.4,8.75,6.26,7.28,8.8,0.0,6.55,7.23,8.39,0.0,UPTREND,DOWNTREND,DOWNTREND,59.2732,-0.2283,0.0638,HIGH,171.3017,85.1852,-19.4444,131670.0,108726.67,120695.0,894863.6,720296.73,775020.15,None,None,None,-0.2629,0.2222,0.126,28835.0,68525.0,-460028.0,-379320.0,0.0,0.0,0.0,37.63,0.0,1.84,0.0,2020-04-24
238,156,9.74,-0.34,-0.0337,10.02,9.66,10.06,188100.0,1845897.0,9700.0,27.35,5.84,9.59,9.14,10.5,12.25,10.05,10.39,10.88,0.0,10.09,10.4,10.89,0.0,UPTREND,DOWNTREND,DOWNTREND,45.361999999999995,-0.0775,0.0704,HIGH,-47.6068,16.9082,-88.1159,1380700.0,1004953.33,815665.0,15299194.0,11012435.0,8888122.95,Black Long Day,None,None,0.0041,-0.0041,-0.0041,33580.0,-456023.0,-410501.0,-163887.0,0.0,0.0,0.0,51.26,0.0,2.5,0.0,2020-02-05
