,Unnamed: 0,Last,Change,%Change,Open,Low,High,Previous Close,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),RSI(14).1,"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
29,190,3.01,0.08,0.0273,2.93,2.92,3.11,2.93,27776000.0,84111450.0,7773200.0,4.5,1.28,2.92,2.8,3.06,3.26,3.04,2.89,0.0,0.0,2.98,2.93,0.0,0.0,DOWNTREND,UPTREND,NONE,54.1166,NEUTRAL,0.0472,0.0577,HIGH,-24.0508,43.3333,-50.0,33361500.0,36849400.0,34806650.0,100155211.0,112854034.67,106071556.0,None,Bullish Engulfing,None,2.01,0.0238,0.0067,10115530.0,51274400.0,51004790.0,78154650.0,0.0,0.0,0.0,301.0,0.0,12.04,0.0,2020-09-09
30,191,5.8,-0.45,-0.07200000000000001,6.38,5.8,6.7,6.25,105627100.0,663224461.0,-1295469.0,6.7,1.28,5.28,3.36,6.48,6.48,4.45,3.65,3.26,0.0,4.69,3.95,3.47,0.0,UPTREND,UPTREND,UPTREND,76.3036,OVERBOUGHT,0.4893,0.0586,HIGH,149.672,88.515,-30.7167,53693700.0,48457266.67,44415150.0,282840581.3,238507957.53,207151701.15,None,None,None,4.8,0.6812,0.0623,1867561.0,19846701.0,52844821.0,82882611.0,0.0,0.0,0.0,580.0,0.0,23.2,0.0,2020-11-25
31,190,3.38,-0.01,-0.0029,3.39,3.31,3.42,3.39,24925000.0,83682450.0,1786820.0,4.5,1.28,3.05,2.9,3.46,3.62,3.11,3.06,0.0,0.0,3.14,3.05,0.0,0.0,UPTREND,SIDEWAYS,NONE,68.8889,NEUTRAL,0.0413,0.0397,NEUTRAL,176.2689,81.4894,-24.5614,45601900.0,39210933.33,42943250.0,146480627.0,124618896.67,135950618.5,None,None,None,2.38,0.1155,-0.0029,25492470.0,51922820.0,54053130.0,95926670.0,0.0,0.0,0.0,338.0,0.0,13.52,0.0,2020-10-19
32,191,5.92,-0.08,-0.0133,6.08,5.85,6.08,6.0,25148900.0,149565242.0,-31022884.0,6.7,1.28,5.88,3.81,6.24,6.48,5.29,4.07,3.46,0.0,5.34,4.44,3.8,0.0,UPTREND,UPTREND,UPTREND,70.02199999999999,OVERBOUGHT,0.6184,0.0527,HIGH,64.1417,67.0113,-36.7925,41529320.0,47065493.33,44341170.0,249402044.6,263381943.2,234841705.9,Black Long Day,Bearish Engulfing,None,4.92,-0.015,-0.0133,-50264510.0,-61043421.0,-32330501.0,7234689.0,0.0,0.0,0.0,592.0,0.0,23.68,0.0,2020-12-07
33,188,3.48,-0.04,-0.0114,3.45,3.42,3.72,3.52,113536000.0,405486080.0,-630340.0,4.5,1.28,2.68,1.39,3.84,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,0.0,OVERSOLD,0.0,0.0,LOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,2.48,2.48,0.1797,27923970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-25
34,190,2.93,0.06,0.0209,2.88,2.87,3.0,2.87,20422000.0,60263850.0,64230.0,4.5,1.28,2.8,2.08,3.06,3.36,2.63,0.0,0.0,0.0,2.77,0.0,0.0,0.0,UPTREND,NONE,NONE,59.6013,NEUTRAL,-0.0799,0.0798,HIGH,110.3981,87.773,-14.2857,41206200.0,46970133.33,41575650.0,114781110.0,122369737.33,107711943.0,None,Tweezer Bottoms,None,1.93,0.0933,0.0281,-4754700.0,67760.0,16085840.0,0.0,0.0,0.0,0.0,97.67,0.0,41.86,0.0,2020-08-13
35,190,3.07,0.02,0.0066,3.07,3.02,3.09,3.05,26595000.0,81465890.0,-6827750.0,4.5,1.28,2.9,2.8,3.24,3.36,3.01,2.88,0.0,0.0,3.03,2.97,0.0,0.0,UPTREND,UPTREND,NONE,54.7313,NEUTRAL,0.0273,0.0465,NEUTRAL,56.1283,52.4691,-50.0,35949900.0,29906400.0,30186950.0,111798290.0,92330973.33,92206917.0,Doji,None,None,2.07,0.0442,0.0066,-2662600.0,2130310.0,43936090.0,60021930.0,0.0,0.0,0.0,307.0,0.0,12.28,0.0,2020-09-28
36,190,2.98,0.01,0.0034,2.99,2.96,3.02,2.97,8250000.0,24617700.0,-80720.0,4.5,1.28,2.92,2.8,3.06,3.26,3.04,2.87,0.0,0.0,2.98,2.93,0.0,0.0,DOWNTREND,UPTREND,NONE,52.8142,NEUTRAL,0.0388,0.0537,HIGH,-48.11,45.3333,-56.0,30388000.0,30324600.0,31651950.0,90552678.0,92474000.67,96641745.0,None,None,None,1.98,0.0136,-0.0033,9772030.0,40324260.0,50698520.0,53826220.0,0.0,0.0,0.0,298.0,0.0,11.92,0.0,2020-09-11
37,189,3.03,-0.1,-0.0319,3.1,3.0,3.14,3.13,30897000.0,94381750.0,717020.0,4.5,1.28,2.9,1.39,3.36,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,64.7578,NEUTRAL,0.0,0.1563,HIGH,0.0,32.7547,-60.3896,66851900.0,137940600.0,0.0,221299789.0,454205368.0,0.0,None,Tweezer Tops,None,2.03,-0.1343,-0.0257,6165880.0,-17134770.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,43.29,0.0,2020-07-08
38,189,2.71,0.21,0.084,2.47,2.47,2.73,2.5,36813000.0,96733080.0,612850.0,4.5,1.28,2.39,2.08,2.74,3.14,2.64,0.0,0.0,0.0,2.65,0.0,0.0,0.0,DOWNTREND,NONE,NONE,57.248999999999995,NEUTRAL,-0.2192,0.1085,HIGH,-1.3186,70.2386,-7.5,50531300.0,45168066.67,40529050.0,123365678.0,112620920.0,104731861.5,White Long Day,Bullish Engulfing,None,1.71,0.0112,0.0112,-107600.0,5781660.0,35271610.0,0.0,0.0,0.0,0.0,90.33,0.0,38.71,0.0,2020-08-04
