,Unnamed: 0,Last,Change,%Change,Open,Low,High,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
15,37,2.32,-0.12,-0.0492,2.44,2.31,2.48,3582000.0,8396980.0,-3180320.0,5.3,2.31,2.32,2.32,2.86,3.2,2.84,2.91,3.36,0.0,2.79,3.0,3.36,0.0,DOWNTREND,SIDEWAYS,DOWNTREND,34.0266,-0.0787,0.0877,HIGH,-194.9565,6.9479999999999995,-98.9362,3745000.0,3106600.0,3546550.0,10253633.0,8596129.33,10119542.0,Black Long Day,None,None,-0.1111,-0.1245,-0.1245,-16900460.0,-19224130.0,-19018500.0,-5639160.0,0.0,0.0,0.0,15.47,0.0,1.41,0.0,2020-03-04
16,38,2.35,-0.05,-0.0208,2.4,2.3,2.4,1123000.0,2634790.0,0.0,5.3,1.75,2.12,1.86,2.4,2.54,2.16,2.44,2.5,2.85,2.23,2.37,2.55,2.88,SIDEWAYS,DOWNTREND,SIDEWAYS,54.5859,-0.0986,0.0541,HIGH,100.1754,93.9103,-10.7143,10270100.0,8162066.67,6333350.0,22353694.0,17519129.33,13621954.5,None,None,None,-0.0996,0.1353,0.0829,-2458360.0,-34008680.0,-37081220.0,-35555480.0,0.0,0.0,0.0,13.82,0.0,1.09,0.0,2020-08-12
17,39,2.38,0.03,0.0128,2.35,2.35,2.38,1681000.0,3966080.0,0.0,5.3,1.75,2.32,1.86,2.4,2.51,2.17,2.42,2.52,2.82,2.26,2.37,2.54,2.87,UPTREND,DOWNTREND,SIDEWAYS,55.8661,-0.0579,0.0469,NEUTRAL,101.1912,92.2619,-5.3571,9510500.0,8020733.33,6411700.0,21001161.0,17271413.33,13812334.0,White Marubozu,Bullish Engulfing,None,-0.0881,0.1498,0.0128,-171840.0,-27226210.0,-37320480.0,-35996440.0,0.0,0.0,0.0,15.87,0.0,1.1,0.0,2020-08-17
18,39,2.35,-0.06,-0.0249,2.43,2.35,2.43,3614000.0,8635810.0,0.0,5.3,1.75,2.32,1.88,2.42,2.58,2.41,2.32,2.53,2.66,2.38,2.39,2.5,2.79,SIDEWAYS,UPTREND,DOWNTREND,48.2315,0.0254,0.043,NEUTRAL,-46.0933,40.5405,-67.5676,7096100.0,7301066.67,16316350.0,17175198.0,17734173.33,39358830.5,Black Marubozu,Bearish Engulfing,None,-0.0996,-0.0562,-0.0126,175480.0,-204255800.0,-710762680.0,-738930630.0,0.0,0.0,0.0,15.67,0.0,1.08,0.0,2020-09-15
19,38,2.9,0.27,0.1027,2.66,2.66,2.9,4253000.0,11916900.0,-1298500.0,5.3,2.46,2.55,2.46,2.98,3.32,2.81,3.47,0.0,0.0,2.87,3.45,0.0,0.0,DOWNTREND,DOWNTREND,NONE,46.1931,-0.2935,0.0603,HIGH,2.4993,47.601000000000006,-10.2041,3829400.0,3785933.33,3494750.0,10107505.0,10201817.33,9704988.5,White Marubozu,None,None,0.1111,0.1111,0.1111,3584940.0,14266830.0,44806730.0,0.0,0.0,0.15,-0.4643,19.33,0.0,1.77,0.0,2020-01-03
20,37,1.93,0.04,0.0212,1.93,1.89,1.98,586000.0,1140880.0,-386140.0,5.3,1.75,1.82,1.82,1.98,3.2,2.31,2.74,3.07,0.0,2.25,2.64,3.08,0.0,DOWNTREND,DOWNTREND,DOWNTREND,35.0001,-0.2391,0.0967,HIGH,-78.5532,19.3161,-77.2152,2341900.0,2790200.0,2944000.0,4765609.0,6144948.67,7080030.0,Doji,None,None,-0.2605,-0.2717,-0.0103,-473140.0,-17482530.0,-26593840.0,-29510410.0,0.0,0.0,0.0,12.87,0.0,1.18,0.0,2020-03-24
21,39,2.35,-0.02,-0.0084,2.38,2.32,2.38,1601000.0,3774520.0,-160100.0,5.3,1.75,2.26,1.86,2.4,2.51,2.17,2.43,2.51,2.83,2.25,2.37,2.54,2.87,UPTREND,DOWNTREND,SIDEWAYS,54.3159,-0.0709,0.0502,HIGH,95.6893,90.4762,-10.7143,9688100.0,7978400.0,6338900.0,21266524.0,17154277.33,13639990.5,None,None,None,-0.0996,0.1353,0.0829,-2501840.0,-27759170.0,-37289560.0,-35864330.0,0.0,0.0,0.0,15.67,0.0,1.08,0.0,2020-08-14
22,38,3.6,0.24,0.0714,3.36,3.23,3.71,16769000.0,59765600.0,-480000.0,5.3,2.46,2.82,2.5,3.66,3.84,2.95,3.19,0.0,0.0,3.07,3.3,0.0,0.0,UPTREND,DOWNTREND,NONE,63.6853,-0.039,0.0635,HIGH,184.4763,89.7451,-11.2245,7598300.0,6636866.67,6123750.0,24681025.0,21158149.33,18869056.0,None,Bullish Engulfing,None,0.3793,0.3793,0.2766,-5990150.0,-13509780.0,2097720.0,71523100.0,0.0,0.0,0.0,24.0,0.0,2.2,0.0,2020-01-24
23,38,2.94,-0.07,-0.0233,3.09,2.85,3.09,2769000.0,8207800.0,-332220.0,5.3,2.46,2.74,2.56,3.05,3.66,3.05,2.93,0.0,0.0,2.97,3.13,0.0,0.0,DOWNTREND,UPTREND,NONE,48.3642,-0.0393,0.0716,HIGH,-34.6021,36.6255,-64.1975,2797500.0,4078800.0,5411000.0,8321402.0,12185806.0,17221959.0,None,None,None,0.1264,-0.0361,0.0426,-809560.0,6185860.0,-5928940.0,38221320.0,0.0,0.0,0.0,19.6,0.0,1.79,0.0,2020-02-19
24,37,2.05,-0.2,-0.0889,2.26,2.0,2.3,4362000.0,9193940.0,-1673419.9998,5.3,1.8,1.87,1.87,2.38,3.2,2.61,2.86,3.21,0.0,2.51,2.83,3.22,0.0,DOWNTREND,DOWNTREND,DOWNTREND,35.3053,-0.1764,0.1052,HIGH,-107.2291,23.6782,-82.7586,3947200.0,3668000.0,3250650.0,9133905.0,9193308.0,8349983.5,Black Long Day,Bearish Engulfing,None,-0.2146,-0.2264,-0.1239,-5373420.0,-25745060.0,-19559200.0,-17829650.0,0.0,0.0,0.0,13.67,0.0,1.25,0.0,2020-03-12
25,37,2.75,0.14,0.0536,2.6,2.58,2.77,1564000.0,4211040.0,-16260.0,5.3,1.75,2.58,2.46,2.76,2.9,2.7,2.73,2.68,0.0,2.72,2.71,2.81,0.0,UPTREND,SIDEWAYS,SIDEWAYS,51.868,0.0012,0.0443,NEUTRAL,6.6934,44.1667,-37.5,3991800.0,2989000.0,2366550.0,10544524.0,7901022.67,6260135.0,White Long Day,Bullish Engulfing,None,0.0536,0.0827,-0.0072,-160910.0,-1240680.0,8830670.0,-33996950.0,0.0,0.0,0.0,18.33,0.0,1.68,0.0,2020-06-19
26,39,2.38,-0.06,-0.0246,2.45,2.36,2.45,19905000.0,47553430.0,-43630620.0,5.3,1.75,2.37,2.26,2.58,2.66,2.41,2.34,2.54,2.7,2.4,2.4,2.51,2.81,UPTREND,SIDEWAYS,DOWNTREND,49.8573,0.0375,0.0479,NEUTRAL,-12.9801,57.6577,-59.4595,10222200.0,21268866.67,18091100.0,24870257.0,51324438.67,43437074.5,Black Long Day,None,None,-0.0881,-0.0442,-0.0518,-129273240.0,-701713120.0,-729472290.0,-739318730.0,0.0,0.0,0.0,15.87,0.0,1.1,0.0,2020-09-08
27,37,2.83,0.03,0.0107,2.82,2.8,2.87,748000.0,2109680.0,-56890.0,5.3,1.75,2.53,2.15,2.86,2.96,2.74,2.63,2.7,0.0,2.72,2.7,2.83,0.0,DOWNTREND,UPTREND,SIDEWAYS,57.437,-0.0011,0.0395,NEUTRAL,52.6397,65.9091,-25.0,791400.0,747733.33,820300.0,2119555.0,2019062.67,2261445.5,None,None,None,0.0843,0.1142,0.1142,-29730.0,3428660.0,3510400.0,-39845010.0,0.0,0.0,0.0,18.87,0.0,1.73,0.0,2020-06-05
28,38,3.09,0.19,0.0655,2.93,2.79,3.09,5992000.0,17688850.0,-322330.0,5.3,2.46,2.56,2.46,3.28,3.7,2.8,3.44,0.0,0.0,2.89,3.44,0.0,0.0,DOWNTREND,DOWNTREND,NONE,52.7492,-0.2744,0.0595,HIGH,70.6431,72.8698,0.0,4324600.0,3980066.67,3641150.0,11583108.0,10778932.67,10097393.0,None,None,None,0.1839,0.1839,0.0655,-1500390.0,14040120.0,44741570.0,138834860.0,0.0,0.15,-0.4643,20.6,0.0,1.88,0.0,2020-01-06
29,39,2.49,0.04,0.0163,2.45,2.45,2.52,19564000.0,48402770.0,-41375330.0,5.3,1.75,2.3,1.88,2.5,2.58,2.3,2.37,2.54,2.75,2.35,2.38,2.52,2.83,UPTREND,SIDEWAYS,DOWNTREND,60.0798,0.0135,0.0435,NEUTRAL,99.824,72.5544,-16.6667,24549900.0,20511533.33,17210800.0,59120891.0,48777988.67,40354432.5,None,None,None,-0.046,0.2029,0.0289,-49422160.0,-548163020.0,-582744850.0,-584528970.0,0.0,0.0,0.0,16.6,0.0,1.15,0.0,2020-08-28
30,39,2.45,0.08,0.0338,2.37,2.23,2.46,4639000.0,11037300.0,-3426610.0,5.3,1.75,2.3,1.88,2.49,2.58,2.28,2.37,2.54,2.76,2.33,2.38,2.52,2.83,UPTREND,DOWNTREND,DOWNTREND,57.9422,0.0071,0.0454,NEUTRAL,53.6434,66.3816,-23.8095,22654300.0,20119000.0,16462200.0,54423706.0,47511484.0,38388700.0,None,None,None,-0.0613,0.1836,0.0124,-8377820.0,-506904310.0,-542007200.0,-543109590.0,0.0,0.0,0.0,16.33,0.0,1.13,0.0,2020-08-27
31,39,2.94,0.01,0.0034,2.94,2.92,2.95,892000.0,2617370.0,123170.0,3.91,1.75,2.91,2.76,2.98,3.08,2.88,2.7,2.52,2.59,2.87,2.74,2.66,2.78,UPTREND,UPTREND,UPTREND,63.0415,0.075,0.0223,LOW,75.0237,74.6981,-21.7391,1376500.0,1226066.67,1370200.0,4026219.0,3551709.33,3924041.0,Doji,None,None,0.1264,0.0316,-0.0101,-425070.0,1253820.0,3241340.0,-195256220.0,0.0,0.0,0.0,21.0,0.0,1.33,0.0,2020-11-18
32,39,3.6,-0.07,-0.0191,3.68,3.59,3.72,2403000.0,8720930.0,-490100.0,3.87,1.75,3.54,2.94,3.83,4.12,3.5,3.09,2.73,2.64,3.51,3.18,2.95,2.91,UPTREND,UPTREND,UPTREND,59.5816,0.2077,0.0352,NEUTRAL,44.4176,72.6852,-37.5,2793500.0,2627666.67,2847750.0,10310308.0,9462992.67,9903414.0,None,None,None,0.3793,0.1043,-0.0576,-300840.0,189350.0,1368200.0,8255030.0,0.0,0.0,0.0,25.71,0.0,1.63,0.0,2020-12-18
33,37,2.91,0.04,0.0139,2.9,2.9,2.93,1172000.0,3401760.0,2395460.0,5.3,1.75,2.8,2.46,2.98,3.08,2.8,2.47,2.7,0.0,2.8,2.69,2.88,0.0,UPTREND,UPTREND,DOWNTREND,58.9395,0.1329,0.0495,NEUTRAL,42.832,59.821000000000005,-40.3846,2208700.0,3378333.33,4631950.0,6539929.0,9756600.0,12759092.0,Inverted Hammer,Bullish Harami,None,0.1149,-0.0169,0.0139,5329010.0,-5003790.0,-36644300.0,-64854380.0,0.0,0.0,0.0,19.4,0.0,1.77,0.0,2020-05-13
34,37,2.4,0.11,0.048,2.29,2.23,2.4,1337000.0,3147860.0,21060.0,5.3,1.75,1.98,1.82,2.44,2.86,2.11,2.64,2.94,0.0,2.22,2.52,2.96,0.0,DOWNTREND,DOWNTREND,DOWNTREND,54.2332,-0.1824,0.0746,HIGH,114.9425,87.6923,0.0,996100.0,1528333.33,1971550.0,2120626.0,3183775.33,4190860.5,None,None,None,-0.0805,0.0959,0.1823,-1648850.0,-6973650.0,-30600440.0,-35270080.0,0.0,0.0,0.0,16.0,0.0,1.46,0.0,2020-04-02
35,39,3.26,0.06,0.0188,3.19,3.15,3.3,2225000.0,7219540.0,123760.0,3.71,1.75,3.1,2.8,3.46,3.66,3.01,2.81,2.57,2.59,3.04,2.85,2.73,2.81,UPTREND,UPTREND,UPTREND,67.7688,0.1038,0.0315,NEUTRAL,121.7865,63.2942,-41.9355,2532800.0,2170666.67,1923750.0,8045699.0,6774201.33,5934951.0,None,None,None,0.249,0.1439,0.0584,3211970.0,2326690.0,6271650.0,-79367010.0,0.0,0.0,0.0,23.29,0.0,1.48,0.0,2020-11-27
36,39,2.8,0.04,0.0145,2.76,2.76,2.83,1464000.0,4112010.0,2365639.9997,4.21,1.75,2.76,2.56,2.82,2.92,2.73,2.58,2.5,2.6,2.73,2.62,2.59,2.76,UPTREND,UPTREND,SIDEWAYS,59.8744,0.076,0.0296,LOW,67.2439,66.9841,-33.3333,1760600.0,1597400.0,1711750.0,4925119.0,4404426.67,4646171.5,None,Bullish Engulfing,None,0.0728,0.0145,-0.0071,3396340.0,4034790.0,10877740.0,-697932320.0,0.0,0.0,0.0,18.67,0.0,1.29,0.0,2020-10-28
37,38,3.5,0.61,0.2111,2.94,2.9,3.5,21305000.0,69956570.0,-5797650.0003,5.3,2.46,2.74,2.46,3.68,4.0,2.86,3.21,0.0,0.0,2.97,3.29,0.0,0.0,UPTREND,DOWNTREND,NONE,63.4275,-0.0835,0.0595,HIGH,167.5245,68.0751,0.0,5374100.0,5068333.33,4888750.0,16541621.0,15281537.33,14283639.0,White Long Day,None,None,0.341,0.341,0.2411,-6760270.0,-14449880.0,6374160.0,71888140.0,0.0,0.0,0.0,23.33,0.0,2.13,0.0,2020-01-22
38,38,2.06,0.17,0.0899,1.93,1.85,2.07,4592000.0,9088120.0,-3555950.0,5.3,1.75,1.86,1.82,2.2,2.58,2.31,2.53,2.51,0.0,2.26,2.45,2.62,0.0,DOWNTREND,DOWNTREND,SIDEWAYS,34.3737,-0.1298,0.0592,HIGH,-122.7937,0.0,-69.5652,2746400.0,2152200.0,1749200.0,5543199.0,4473028.0,3697646.5,None,None,None,-0.2107,-0.2016,0.0049,-20244670.0,-26558940.0,-26802820.0,-21367610.0,0.0,0.0,0.0,12.12,0.0,0.96,0.0,2020-07-29
39,37,1.89,-0.06,-0.0308,1.94,1.88,1.94,647000.0,1232270.0,-31960.0,5.3,1.75,1.82,1.82,2.03,3.2,2.37,2.77,3.09,0.0,2.28,2.67,3.1,0.0,DOWNTREND,DOWNTREND,DOWNTREND,33.2707,-0.2337,0.1027,HIGH,-92.1611,16.1459,-84.4444,2422600.0,3073866.67,3082800.0,4980404.0,6937192.0,7530922.5,Black Long Day,None,None,-0.2759,-0.2868,-0.0308,-1740520.0,-22394470.0,-24617240.0,-30480080.0,0.0,0.0,0.0,12.6,0.0,1.15,0.0,2020-03-23
40,39,2.41,0.03,0.0126,2.36,2.36,2.43,1142000.0,2734170.0,0.0,5.3,1.75,2.32,2.15,2.43,2.58,2.41,2.33,2.53,2.67,2.39,2.39,2.5,2.79,SIDEWAYS,UPTREND,DOWNTREND,52.1894,0.0282,0.0426,NEUTRAL,-12.5786,39.6396,-51.3514,7881500.0,7168600.0,16215700.0,19110641.0,17415718.0,39115766.0,White Long Day,None,None,-0.0766,-0.0321,0.0126,-43455140.0,-205298620.0,-712174780.0,-738977600.0,0.0,0.0,0.0,16.07,0.0,1.11,0.0,2020-09-14
41,37,2.04,0.11,0.057,1.95,1.95,2.04,864000.0,1748610.0,12029.9999,5.3,1.75,1.82,1.82,2.28,3.04,2.25,2.72,3.04,0.0,2.23,2.61,3.06,0.0,DOWNTREND,DOWNTREND,DOWNTREND,39.6333,-0.2404,0.0888,HIGH,-56.8417,26.0221,-60.273999999999994,1924300.0,2299800.0,2727650.0,3903994.0,4917674.67,6347016.0,White Marubozu,None,None,-0.2184,-0.2302,0.0462,-442450.0,-13768460.0,-27005510.0,-28762720.0,0.0,0.0,0.0,13.6,0.0,1.24,0.0,2020-03-25
42,37,2.63,-0.07,-0.0259,2.73,2.59,2.73,1213000.0,3179940.0,38030.0,5.3,1.75,2.58,2.48,2.8,2.9,2.69,2.74,2.66,0.0,2.71,2.7,2.81,0.0,UPTREND,SIDEWAYS,SIDEWAYS,45.4686,-0.0029,0.0483,NEUTRAL,-30.7366,42.7381,-77.1429,4028800.0,3068400.0,2456000.0,10601950.0,8136694.0,6500737.5,Black Long Day,None,None,0.0077,0.0354,-0.0436,-147160.0,-1501790.0,6721080.0,-33633630.0,0.0,0.0,0.0,17.53,0.0,1.6,0.0,2020-06-23
43,38,2.57,0.02,0.0078,2.55,2.55,2.59,245000.0,627590.0,30920.0,5.3,1.75,2.52,2.01,2.6,2.9,2.67,2.74,2.62,0.0,2.63,2.67,2.77,0.0,DOWNTREND,SIDEWAYS,UPTREND,44.6081,-0.0318,0.0397,NEUTRAL,-80.2056,14.2857,-80.0,795100.0,2759066.67,2393450.0,2087517.0,7205594.67,6316020.5,None,None,None,-0.0153,-0.0039,-0.0302,-6580.0,-217160.0,1324040.0,-30480000.0,0.0,0.0,0.0,15.12,0.0,1.2,0.0,2020-07-03
44,39,2.95,0.07,0.0243,2.89,2.88,2.96,2016000.0,5898250.0,208440.0,4.21,1.75,2.78,2.58,2.96,3.08,2.78,2.61,2.5,2.6,2.78,2.66,2.61,2.76,UPTREND,UPTREND,UPTREND,70.0112,0.0746,0.0264,LOW,150.1447,90.1905,-3.5714,1358300.0,1564533.33,1478500.0,3834591.0,4389144.67,4092519.5,White Long Day,None,None,0.1303,0.0351,0.0351,2399240.0,3881940.0,6807910.0,-692846140.0,0.0,0.0,0.0,19.67,0.0,1.36,0.0,2020-11-04
45,37,2.68,0.05,0.019,2.63,2.57,2.7,977000.0,2587840.0,-93800.0,5.3,1.75,2.6,2.52,2.88,3.08,2.7,2.71,2.68,0.0,2.73,2.71,2.82,0.0,UPTREND,SIDEWAYS,SIDEWAYS,47.3632,0.0089,0.0453,NEUTRAL,-44.898,48.3333,-55.0,1147100.0,971000.0,925950.0,3170309.0,2644495.33,2524360.5,None,None,None,0.0268,0.0551,-0.0325,-437260.0,-293930.0,5395110.0,-33959610.0,0.0,0.0,0.0,17.87,0.0,1.63,0.0,2020-06-16
46,39,2.55,0.01,0.0039,2.5,2.46,2.56,826000.0,2078710.0,64230.0,5.3,1.75,2.42,2.28,2.58,2.69,2.45,2.32,2.51,2.62,2.45,2.42,2.5,2.77,UPTREND,UPTREND,DOWNTREND,58.169,0.033,0.042,NEUTRAL,92.0635,80.4597,-17.2414,3843200.0,4858333.33,6990950.0,9323821.0,11751950.67,16995124.5,None,None,None,-0.023,0.0241,-0.0078,4160070.0,-63467010.0,-697255670.0,-734140920.0,0.0,0.0,0.0,17.0,0.0,1.18,0.0,2020-09-24
47,38,1.91,-0.16,-0.0773,1.93,1.85,1.97,3457000.0,6619710.0,-1670620.0,5.3,1.75,1.86,1.82,2.08,2.58,2.25,2.5,2.5,2.93,2.21,2.41,2.59,2.93,DOWNTREND,DOWNTREND,SIDEWAYS,29.2126,-0.1411,0.0671,HIGH,-127.8892,23.6715,-91.3043,3312900.0,2437866.67,2067850.0,6623507.0,4956584.67,4311410.5,None,None,None,-0.2682,-0.0773,-0.0773,-19671790.0,-29589050.0,-29822310.0,-20991640.0,0.0,0.0,0.0,11.24,0.0,0.89,0.0,2020-08-03
48,37,2.77,0.04,0.0147,2.73,2.65,2.79,1309000.0,3564640.0,-67970.0,5.3,1.75,2.69,2.52,2.9,3.08,2.73,2.69,2.69,0.0,2.75,2.71,2.83,0.0,SIDEWAYS,SIDEWAYS,SIDEWAYS,51.9832,0.0113,0.0411,NEUTRAL,4.7882,71.6667,-32.5,1140000.0,926400.0,888500.0,3130659.0,2532930.0,2439065.0,None,None,None,0.0613,0.0906,-0.0212,-1129900.0,1541200.0,6581130.0,-37218020.0,0.0,0.0,0.0,18.47,0.0,1.69,0.0,2020-06-11
49,39,2.45,-0.04,-0.0161,2.5,2.42,2.5,11468000.0,27990240.0,-26778700.0,5.3,1.75,2.3,1.88,2.5,2.58,2.32,2.36,2.54,2.74,2.36,2.38,2.52,2.83,UPTREND,SIDEWAYS,DOWNTREND,56.961999999999996,0.0192,0.0434,NEUTRAL,82.4074,76.0913,-31.25,25536600.0,19877000.0,17612350.0,61542463.0,47619969.33,41404493.5,None,Bearish Engulfing,None,-0.0613,-0.0161,-0.0161,-75158040.0,-574941720.0,-609070020.0,-611364440.0,0.0,0.0,0.0,16.33,0.0,1.13,0.0,2020-09-01
50,37,2.58,0.05,0.0198,2.53,2.49,2.63,1591000.0,4091080.0,-1197670.0,5.3,1.75,2.32,1.82,2.61,3.04,2.16,2.57,2.88,0.0,2.32,2.52,2.93,0.0,UPTREND,DOWNTREND,DOWNTREND,60.1134,-0.0918,0.0644,HIGH,143.3921,88.3797,-7.8947,1764500.0,1434866.67,1844400.0,4227445.0,3312012.67,4065719.5,None,None,None,-0.0115,0.1781,0.032,-11049260.0,-13060300.0,-39307080.0,-45686370.0,0.0,0.0,0.0,17.2,0.0,1.57,0.0,2020-04-08
51,39,2.32,-0.06,-0.0252,2.37,2.31,2.39,1643000.0,3841010.0,23800.0,5.3,1.75,2.28,1.98,2.58,2.78,2.41,2.34,2.54,2.69,2.39,2.39,2.51,2.8,UPTREND,UPTREND,DOWNTREND,46.4504,0.0361,0.0481,NEUTRAL,-90.3028,40.5405,-75.6757,10207500.0,21266333.33,17019100.0,24830652.0,51316100.67,40973894.0,None,None,None,-0.1111,-0.0683,-0.0757,-92966240.0,-701689320.0,-728915530.0,-739226960.0,0.0,0.0,0.0,15.47,0.0,1.07,0.0,2020-09-09
52,39,3.39,0.11,0.0335,3.34,3.33,3.52,5507000.0,18946900.0,1927120.0,3.8,1.75,2.94,2.76,3.46,3.66,2.97,2.78,2.55,2.59,3.0,2.82,2.71,2.8,UPTREND,UPTREND,UPTREND,84.5216,0.0903,0.027000000000000003,LOW,313.6986,90.8775,-19.697,2428900.0,2087000.0,1796550.0,7592823.0,6425705.33,5469951.5,None,None,None,0.2989,0.1895,0.1006,2121350.0,1178850.0,4852350.0,-143712710.0,0.0,0.0,0.0,24.21,0.0,1.53,0.0,2020-11-25
53,37,2.65,0.09,0.0352,2.55,2.55,2.7,1062000.0,2795470.0,44050.0,5.3,1.75,2.52,2.32,2.68,3.08,2.77,2.58,2.71,0.0,2.69,2.68,2.83,0.0,DOWNTREND,UPTREND,DOWNTREND,47.3492,0.0062,0.0428,NEUTRAL,-71.5497,0.0,-65.9091,655000.0,742200.0,1137500.0,1727268.0,2022622.67,3235508.0,White Long Day,None,None,0.0153,0.0433,0.0433,237490.0,7962890.0,-15049960.0,-45868280.0,0.0,0.0,0.0,17.67,0.0,1.62,0.0,2020-06-02
54,38,3.31,0.19,0.0609,3.15,3.15,3.36,4196000.0,13757420.0,48450.0,5.3,2.46,3.12,2.58,3.66,3.86,3.09,3.13,0.0,0.0,3.13,3.3,0.0,0.0,UPTREND,SIDEWAYS,NONE,54.7105,0.026000000000000002,0.0718,HIGH,67.1663,50.0,-40.8163,8157100.0,6724666.67,6124200.0,27101309.0,21887122.0,19598580.0,White Long Day,None,None,0.2682,0.2682,-0.0806,-268990.0,-11628710.0,-259280.0,70841330.0,0.0,0.0,0.0,22.07,0.0,2.02,0.0,2020-01-30
55,37,2.5,-0.01,-0.004,2.51,2.5,2.57,1189000.0,3008220.0,163070.0,5.3,1.75,2.01,1.82,2.61,2.86,2.2,2.54,2.85,0.0,2.35,2.52,2.91,0.0,UPTREND,DOWNTREND,DOWNTREND,56.1249,-0.0517,0.0625,HIGH,96.3504,85.4444,-18.6667,1759800.0,1456933.33,1610250.0,4306418.0,3448930.0,3620722.5,Shooting Star,None,None,-0.0421,0.1416,-0.031,-9709310.0,-13282510.0,-38314610.0,-41386340.0,0.0,0.0,0.0,16.67,0.0,1.52,0.0,2020-04-14
56,39,2.82,-0.04,-0.013999999999999999,2.85,2.75,2.85,1538000.0,4307290.0,227190.0,4.47,1.75,2.65,2.47,2.86,3.08,2.67,2.51,2.49,2.6,2.66,2.56,2.55,2.76,UPTREND,UPTREND,SIDEWAYS,64.8677,0.07,0.0336,NEUTRAL,157.7608,89.3939,-15.1515,1627900.0,1949533.33,2075700.0,4378916.0,5209416.67,5494356.0,Hanging Man,Bearish Harami,None,0.0805,0.0217,-0.013999999999999999,205500.0,1440280.0,-35938240.0,-724902550.0,0.0,0.0,0.0,18.8,0.0,1.3,0.0,2020-10-19
57,39,3.72,-0.02,-0.0053,3.79,3.66,3.79,2767000.0,10254650.0,11070.0,3.79,1.75,3.39,2.88,3.76,4.08,3.19,2.92,2.62,2.61,3.27,2.99,2.81,2.85,UPTREND,UPTREND,UPTREND,76.5669,0.1612,0.034,NEUTRAL,150.8523,91.5891,-7.9545,3202300.0,2700066.67,2386650.0,10961266.0,8987352.67,7798316.0,None,None,None,0.4253,0.1411,-0.0053,-677300.0,2886120.0,5006850.0,12921930.0,0.0,0.0,0.0,26.57,0.0,1.68,0.0,2020-12-07
58,37,2.59,-0.01,-0.0038,2.6,2.59,2.64,750000.0,1950060.0,18260.0,5.3,1.75,2.58,2.46,2.8,2.9,2.69,2.74,2.65,0.0,2.69,2.69,2.8,0.0,DOWNTREND,SIDEWAYS,SIDEWAYS,43.4472,-0.0101,0.0452,NEUTRAL,-65.4323,16.1905,-88.5714,3932500.0,3047666.67,2481600.0,10300871.0,8074713.33,6565291.5,Shooting Star,None,None,-0.0077,0.0197,-0.0582,36260.0,-1495310.0,5949640.0,-33639680.0,0.0,0.0,0.0,17.27,0.0,1.58,0.0,2020-06-25
59,37,1.94,-0.4,-0.1709,2.27,1.92,2.27,5040000.0,10364760.0,-823530.0,5.3,1.92,1.93,1.93,2.49,3.2,2.72,2.89,3.29,0.0,2.64,2.92,3.29,0.0,DOWNTREND,DOWNTREND,DOWNTREND,28.3469,-0.1288,0.1064,HIGH,-195.5884,5.4135,-98.4962,3531000.0,3388800.0,3076100.0,8790038.0,9008802.67,8284690.5,Black Long Day,None,None,-0.2567,-0.2679,-0.1709,-7566760.0,-22848360.0,-15309570.0,-13211850.0,0.0,0.0,0.0,12.93,0.0,1.18,0.0,2020-03-09
60,39,2.37,0.02,0.0085,2.35,2.33,2.39,608000.0,1430920.0,0.0,5.3,1.75,2.15,1.86,2.4,2.52,2.16,2.44,2.51,2.84,2.24,2.37,2.54,2.88,UPTREND,DOWNTREND,SIDEWAYS,55.5232,-0.0844,0.0516,HIGH,107.193,93.4524,-7.1429,9871700.0,8072000.0,6309050.0,21587974.0,17327140.67,13565586.5,None,None,None,-0.092,0.1449,0.0922,-2341740.0,-30721710.0,-37088900.0,-35595720.0,0.0,0.0,0.0,15.8,0.0,1.09,0.0,2020-08-13
61,39,2.71,0.04,0.015,2.68,2.65,2.72,3115000.0,8404100.0,1954510.0,5.3,1.75,2.47,2.32,2.72,2.82,2.47,2.33,2.51,2.61,2.49,2.44,2.5,2.77,UPTREND,UPTREND,DOWNTREND,65.7505,0.044000000000000004,0.0389,NEUTRAL,204.7619,93.4399,-2.439,4395700.0,4502800.0,6138600.0,10838109.0,10973916.0,14974375.0,None,None,None,0.0383,0.0884,0.015,1978550.0,-37378520.0,-695621120.0,-732710020.0,0.0,0.0,0.0,18.07,0.0,1.25,0.0,2020-09-28
