,Unnamed: 0,Last,Change,%Change,Open,Low,High,Previous Close,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
10,10,6.48,-0.73,-0.1012,7.21,6.46,7.29,7.21,450900.0,2995187.0,180314.0,13.92,2.96,6.47,5.34,7.48,11.4,8.55,9.9,8.84,6.37,8.37,9.1,8.54,7.14,DOWNTREND,DOWNTREND,UPTREND,30.2036,-0.7493,0.1059,HIGH,-121.889,10.4465,-99.4048,438280.0,573300.0,1070820.0,3361822.0,4833164.13,10257037.65,Black Long Day,None,None,0.9228,-0.2871,-0.1,816011.0,-794020.0,-3319958.0,-4650785.0,1696878.0,-0.1,0.6296,-64.8,0.0,23.14,0.0,2019-12-17
11,10,10.6,0.22,0.0212,10.8,10.14,10.8,10.38,954300.0,9979948.0,-650862.0,13.92,2.96,10.09,9.78,13.53,13.53,11.12,10.16,8.36,5.99,11.09,10.15,8.71,6.96,UPTREND,UPTREND,UPTREND,47.6164,0.5035,0.0831,HIGH,-57.8173,16.3734,-80.5825,2377440.0,2132520.0,1728740.0,27837755.7,24634286.07,19818101.15,Hanging Man,None,None,2.1454,0.0212,-0.152,-1862766.0,-1858528.0,-2901.0,4602246.0,3200622.0,-0.1,0.6296,-106.0,0.0,37.86,0.0,2019-11-22
12,10,6.85,0.37,0.0571,6.51,6.45,6.9,6.48,173500.0,1147544.0,30029.0,13.92,2.96,6.46,5.52,7.3,10.88,8.36,9.85,8.85,6.38,8.23,9.01,8.51,7.14,DOWNTREND,DOWNTREND,UPTREND,34.4742,-0.7888,0.0977,HIGH,-113.3888,9.4291,-87.8419,359790.0,513400.0,896895.0,2666874.2,4255188.47,8287830.95,White Long Day,None,None,1.0326,-0.2464,-0.0486,602729.0,-564164.0,-3341553.0,-4698439.0,1726907.0,-0.1,0.6296,-68.5,0.0,24.46,0.0,2019-12-18
13,10,8.2,-0.88,-0.0969,9.0,8.2,9.0,9.08,958400.0,8097022.0,-294272.0,13.92,2.96,7.85,7.28,9.78,13.53,10.57,10.11,8.7,6.2,9.94,9.85,8.77,7.12,DOWNTREND,UPTREND,UPTREND,35.5475,-0.158,0.0955,HIGH,-121.1968,3.1060000000000003,-100.0,1434000.0,1824213.33,2014360.0,13908787.7,19783497.27,22288282.85,Black Marubozu,None,None,1.4332,-0.0979,-0.0979,-1355955.0,-4517228.0,-4835906.0,-2551990.0,924866.0,-0.1,0.6296,-82.0,0.0,29.29,0.0,2019-12-04
14,10,7.2,0.05,0.006999999999999999,7.38,7.0,7.43,7.15,154100.0,1105411.0,-26913.0,13.92,2.96,6.44,6.16,7.32,10.28,8.03,9.76,8.88,6.42,8.04,8.87,8.45,7.14,DOWNTREND,DOWNTREND,UPTREND,38.3587,-0.8253,0.09300000000000001,HIGH,-67.42,23.084,-70.4797,317140.0,412133.33,678920.0,2281494.2,3212173.13,5933056.1,None,None,None,1.1365,-0.2079,0.0,143185.0,-130552.0,-3511674.0,-4837361.0,1635974.0,-0.1,0.6296,-72.0,0.0,25.71,0.0,2019-12-20
15,10,9.4,0.24,0.0262,9.15,8.93,9.4,9.16,1072000.0,9817179.0,-199827.0,13.92,2.96,9.04,7.85,10.88,13.53,10.93,10.14,8.49,6.07,10.62,10.05,8.75,7.02,DOWNTREND,UPTREND,UPTREND,40.659,0.2531,0.0922,HIGH,-138.3144,3.8332,-90.5812,2326010.0,2412273.33,1909365.0,25959337.4,27240438.13,21480054.0,None,None,None,1.7893,-0.0944,-0.1132,-1853859.0,-2777389.0,-1324952.0,2472355.0,2280821.0,-0.1,0.6296,-94.0,0.0,33.57,0.0,2019-11-27
16,10,7.2,0.35,0.0511,6.86,6.86,7.39,6.85,258900.0,1825964.0,218478.0,13.92,2.96,6.79,6.35,8.36,13.53,9.12,9.97,8.84,6.33,8.71,9.29,8.61,7.15,DOWNTREND,DOWNTREND,UPTREND,34.1855,-0.6518,0.0989,HIGH,-112.1053,0.0,-84.7896,495200.0,823226.67,1395265.0,3972247.8,7346733.53,14516387.9,None,None,None,1.1365,-0.2079,-0.1,466749.0,-1718083.0,-3576611.0,-3824792.0,1482539.0,-0.1,0.6296,-72.0,0.0,25.71,0.0,2019-12-13
17,10,8.0,0.19,0.0243,7.7,7.69,8.21,7.81,254100.0,2036715.0,172076.0,13.92,2.96,7.74,7.5,9.1,13.53,10.25,10.07,8.76,6.24,9.58,9.7,8.73,7.13,DOWNTREND,SIDEWAYS,UPTREND,35.4513,-0.3253,0.0958,HIGH,-113.897,0.0,-94.8718,1040700.0,1730926.67,1709070.0,9584618.0,18398195.67,18711186.85,None,None,None,1.3739,-0.1199,-0.1199,-740486.0,-4047598.0,-5477152.0,-3195115.0,1015790.0,-0.1,0.6296,-80.0,0.0,28.57,0.0,2019-12-06
18,10,7.81,-0.39,-0.0476,8.2,7.68,8.49,8.2,724900.0,5751827.0,-81152.0,13.92,2.96,7.74,7.5,9.42,13.53,10.41,10.09,8.73,6.22,9.74,9.77,8.75,7.13,DOWNTREND,UPTREND,UPTREND,33.5128,-0.2444,0.1005,HIGH,-128.4814,0.0,-97.9167,1110720.0,1787766.67,1754615.0,10378941.3,19163364.8,19263308.5,None,None,None,1.3175,-0.1408,-0.1408,-1416295.0,-4654970.0,-5790214.0,-2923701.0,843714.0,-0.1,0.6296,-78.1,0.0,27.89,0.0,2019-12-05
19,10,7.45,0.3,0.042,7.07,7.06,7.69,7.15,448000.0,3331715.0,-46139.0,13.92,2.96,6.62,5.34,7.57,9.78,7.84,9.64,8.91,6.46,7.9,8.75,8.41,7.14,DOWNTREND,DOWNTREND,UPTREND,41.6191,-0.8157,0.0865,HIGH,-40.4525,36.2019,-49.7608,334070.0,382460.0,497680.0,2369988.6,2888053.93,4110002.55,None,Bullish Engulfing,None,1.2107,-0.1804,0.0347,-102361.0,365129.0,-3743253.0,-4695718.0,1594517.0,-0.1,0.6296,-74.5,0.0,26.61,0.0,2019-12-26
20,10,7.21,0.01,0.0014,7.25,7.11,7.3,7.2,53100.0,382646.0,23775.0,13.92,2.96,6.79,5.34,8.1,12.9,8.82,9.95,8.84,6.35,8.57,9.21,8.58,7.15,DOWNTREND,DOWNTREND,UPTREND,34.299,-0.7001,0.0936,HIGH,-102.9495,11.2309,-84.46600000000001,411640.0,603646.67,1265255.0,3226820.8,5192817.93,12823041.9,None,None,None,1.1395,-0.2068,0.0014,563333.0,-1234463.0,-3552836.0,-3994333.0,1516564.0,-0.1,0.6296,-72.1,0.0,25.75,0.0,2019-12-16
21,10,11.88,-1.26,-0.0959,13.28,11.82,13.92,13.14,4339600.0,54315272.0,-818518.0,13.92,2.96,11.69,10.06,13.53,13.53,11.11,10.12,8.18,5.88,11.28,10.1,8.6,6.85,UPTREND,UPTREND,UPTREND,57.8343,0.581,0.0669,HIGH,132.6734,79.5106,-53.125,2268150.0,1657406.67,1507935.0,27022647.2,19536152.67,17419301.9,Black Long Day,Bearish Engulfing,None,2.5252,0.1445,-0.0496,-725682.0,-641336.0,-284593.0,5475736.0,4597358.0,-0.1,0.6296,-118.8,0.0,42.43,0.0,2019-11-19
22,10,7.18,-0.57,-0.0735,7.74,7.18,7.75,7.75,688400.0,5081976.0,243311.0,13.92,2.96,7.09,5.52,8.37,13.53,9.63,10.01,8.83,6.3,9.09,9.48,8.67,7.15,DOWNTREND,DOWNTREND,UPTREND,31.9333,-0.5247,0.1022,HIGH,-116.4648,4.9498,-100.0,622930.0,1097746.67,1474470.0,5376496.2,10379583.6,15667916.8,Black Long Day,None,None,1.1306,-0.2101,-0.1025,189062.0,-3020752.0,-4085010.0,-3768083.0,1113928.0,-0.1,0.6296,-71.8,0.0,25.64,0.0,2019-12-11
23,10,7.32,-0.13,-0.0174,7.46,7.3,7.56,7.45,447300.0,3308503.0,53465.0,13.92,2.96,6.78,6.44,7.57,9.78,7.74,9.57,8.93,6.48,7.85,8.69,8.39,7.15,DOWNTREND,DOWNTREND,UPTREND,40.5125,-0.7971,0.0843,HIGH,-35.5891,41.1054,-55.7692,309960.0,348386.67,466445.0,2192641.3,2568819.33,3784568.75,None,None,None,1.1721,-0.1947,0.0167,-78925.0,712866.0,-3804362.0,-4352934.0,1647982.0,-0.1,0.6296,-73.2,0.0,26.14,0.0,2019-12-27
24,10,9.75,0.35,0.0372,9.46,9.44,9.82,9.4,1129400.0,10940088.0,-20812.0,13.92,2.96,9.04,7.91,10.7,13.53,10.88,10.15,8.54,6.1,10.53,10.04,8.77,7.05,DOWNTREND,UPTREND,UPTREND,43.8156,0.171,0.0856,HIGH,-94.57600000000001,9.1003,-83.5671,2311790.0,2092913.33,1946290.0,25547964.8,23553023.07,21818094.5,White Long Day,None,None,1.8932,-0.0607,-0.0802,-1591475.0,-3371599.0,-2408536.0,611882.0,2260009.0,-0.1,0.6296,-97.5,0.0,34.82,0.0,2019-11-28
25,10,9.2,-1.4,-0.1321,10.7,9.17,10.8,10.6,3346800.0,32691380.0,-459845.0,13.92,2.96,9.18,8.44,12.9,13.53,11.05,10.14,8.4,6.02,10.91,10.11,8.72,6.98,UPTREND,UPTREND,UPTREND,38.6795,0.4316,0.1015,HIGH,-125.8407,11.3756,-99.3684,2635950.0,2320560.0,1862280.0,30257316.3,26447336.2,21107876.25,Black Long Day,None,None,1.73,-0.1137,-0.1321,-2679579.0,-2318373.0,-226220.0,3992401.0,2740777.0,-0.1,0.6296,-92.0,0.0,32.86,0.0,2019-11-25
26,10,7.15,0.3,0.0438,6.85,6.4,7.33,6.85,398400.0,2829331.0,-64020.0,13.92,2.96,6.44,5.78,7.3,10.7,8.2,9.81,8.87,6.4,8.12,8.94,8.48,7.14,DOWNTREND,DOWNTREND,UPTREND,37.7975,-0.8136,0.0962,HIGH,-90.6897,13.4423,-72.4265,327140.0,464666.67,718930.0,2374624.6,3714471.33,6376782.95,None,None,None,1.1217,-0.2134,-0.0069,388576.0,-607372.0,-3978971.0,-4719241.0,1662887.0,-0.1,0.6296,-71.5,0.0,25.54,0.0,2019-12-19
0,10,7.04,0.34,0.0507,6.75,6.75,7.3,6.7,1374300.0,9664525.0,-11615.0,13.92,4.1,6.36,5.15,7.17,7.98,6.64,6.62,6.54,7.94,6.65,6.6,6.79,6.84,SIDEWAYS,SIDEWAYS,SIDEWAYS,60.0617,0.0251,0.0489,NEUTRAL,149.8908,39.2,-36.8,309740.0,333206.67,289875.0,2106509.6,2294500.27,1979793.4,None,None,None,-0.0383,0.0847,0.0847,10302.0,24096.0,24829.0,-1370.0,674361.0,0.0,0.0,-88.0,0.0,27.08,0.0,2020-06-24
1,10,6.7,0.0,0.0,6.74,6.55,6.74,6.7,25500.0,167339.0,0.0,13.92,3.53,6.56,6.12,6.72,7.2,6.76,6.11,6.95,7.9,6.63,6.56,6.87,6.9,DOWNTREND,UPTREND,DOWNTREND,54.1734,0.1599,0.0481,NEUTRAL,-44.3915,53.6329,-40.7407,72310.0,70413.33,88240.0,483382.2,468373.33,594988.3,Hanging Man,None,None,-0.0847,-0.0346,0.006,1380.0,6672.0,409.0,-1384062.0,692532.0,0.0,0.0,-83.75,0.0,25.77,0.0,2020-05-21
2,10,6.79,0.08,0.0119,6.71,6.6,6.82,6.71,129200.0,871990.0,0.0,13.92,3.53,6.46,5.28,6.82,7.26,6.67,6.1,6.99,7.87,6.56,6.51,6.9,6.91,UPTREND,UPTREND,DOWNTREND,56.4123,0.2228,0.0591,HIGH,28.8086,47.3701,-54.9451,88070.0,169286.67,200820.0,587839.5,1155697.47,1316535.25,None,None,None,-0.0724,-0.0216,0.003,2572.0,-17747.0,-3941.0,-1957768.0,691152.0,0.0,0.0,-67.9,0.0,24.25,0.0,2020-05-12
3,10,7.48,-0.17,-0.0222,7.45,7.28,7.6,7.65,444300.0,3273583.0,-54482.0,13.92,2.96,7.38,7.08,7.98,9.88,8.17,8.29,9.22,7.17,8.05,8.44,8.4,7.45,DOWNTREND,SIDEWAYS,DOWNTREND,39.3547,-0.2058,0.0731,HIGH,-125.2279,19.2478,-82.906,322520.0,379033.33,503910.0,2493188.2,2990989.27,4226029.2,None,None,None,0.0219,-0.0544,-0.0544,-336422.0,167249.0,482567.0,-3496404.0,2113774.0,0.0,0.0,-74.8,0.0,26.71,0.0,2020-02-07
4,10,7.18,-0.05,-0.0069,7.21,7.03,7.39,7.23,141600.0,1014643.0,-84162.0,13.92,2.96,7.1,6.78,7.55,8.82,7.84,8.11,9.12,7.25,7.8,8.28,8.31,7.44,DOWNTREND,DOWNTREND,DOWNTREND,35.6737,-0.2645,0.0683,HIGH,-153.3256,9.9802,-87.6033,273660.0,252473.33,341030.0,2070672.0,1941285.33,2704692.0,None,None,None,-0.0191,-0.0923,-0.0401,-425228.0,-568853.0,126726.0,-3677636.0,1743028.0,0.0,0.0,-71.8,0.0,25.64,0.0,2020-02-13
5,10,5.7,-0.1,-0.0172,5.8,5.7,5.8,5.8,187200.0,1073604.0,0.0,13.92,4.2,5.6,5.35,5.99,6.24,5.9,5.85,6.19,6.59,5.86,5.93,6.13,6.39,DOWNTREND,SIDEWAYS,DOWNTREND,44.4888,0.0069,0.0394,NEUTRAL,-162.1452,12.3016,-100.0,158550.0,130073.33,165415.0,933665.7,765289.33,976838.2,Black Marubozu,Bearish Engulfing,None,-0.2213,-0.0484,-0.0087,0.0,0.0,22479.0,1076345.0,1862980.0,0.0,0.0,-114.0,0.0,21.92,0.0,2020-10-06
6,10,6.9,0.28,0.0423,6.67,6.65,7.1,6.62,1351800.0,9234918.0,10640.0,12.12,4.2,6.32,5.96,7.0,7.6,6.43,6.16,6.09,6.31,6.44,6.26,6.24,6.38,UPTREND,UPTREND,SIDEWAYS,69.6382,0.1101,0.0421,NEUTRAL,292.1325,69.4531,-21.0526,305990.0,285620.0,249285.0,2033041.5,1870842.87,1623689.0,None,None,None,-0.0574,0.10400000000000001,0.0764,10640.0,11291.0,-56344.0,-38768.0,1968353.0,0.0,0.0,-230.0,0.0,27.6,0.0,2020-11-20
7,10,5.11,0.01,0.002,5.11,5.11,5.25,5.1,4600.0,23520.0,0.0,13.92,2.96,5.0,4.45,5.62,7.98,5.72,6.75,8.02,7.64,5.63,6.55,7.23,7.07,DOWNTREND,DOWNTREND,DOWNTREND,38.6808,-0.5421,0.1113,HIGH,-49.6209,38.9316,-57.277,115870.0,190140.0,566200.0,569016.9,1016132.13,3931434.2,Gravestone Doji,None,None,-0.3019,0.002,-0.0624,-20088.0,-669987.0,-1616938.0,-937314.0,339903.0,0.0,0.0,-51.1,0.0,18.25,0.0,2020-04-01
8,10,7.95,-0.22,-0.0269,8.2,7.95,8.2,8.17,127400.0,1022842.0,-74074.0,13.92,2.96,7.82,7.31,8.3,10.22,8.72,8.85,9.34,7.0,8.37,8.67,8.49,7.42,DOWNTREND,SIDEWAYS,DOWNTREND,43.9962,-0.1056,0.0764,HIGH,-70.0309,11.8058,-90.458,415460.0,723846.67,889125.0,3404056.5,6514507.47,8104537.15,Black Marubozu,Tweezer Tops,None,0.0861,0.0861,-0.0185,198582.0,1548161.0,1561888.0,-2810669.0,2411075.0,0.0,0.0,-79.5,0.0,28.39,0.0,2020-01-29
9,10,5.75,-0.2,-0.0336,5.76,5.7,5.76,5.95,62200.0,357059.0,0.0,13.92,4.2,5.72,5.35,6.1,6.3,5.75,5.92,6.31,6.83,5.83,5.95,6.21,6.46,UPTREND,DOWNTREND,DOWNTREND,47.2917,-0.0354,0.0488,NEUTRAL,-5.7998,55.2632,-65.7895,164720.0,200360.0,176855.0,973935.1,1167012.73,1022900.7,Hanging Man,None,None,-0.2145,0.0268,-0.0449,20227.0,16999.0,1009919.0,1092051.0,1841720.0,0.0,0.0,-115.0,0.0,22.12,0.0,2020-09-17
10,10,6.0,0.0,0.0,6.0,5.8,6.0,6.0,15100.0,88085.0,11600.0,13.92,4.2,5.85,5.1,6.32,7.17,6.43,6.55,6.33,7.68,6.31,6.46,6.66,6.76,DOWNTREND,SIDEWAYS,SIDEWAYS,38.1268,-0.1134,0.0483,NEUTRAL,-125.6486,17.7734,-78.4946,91260.0,102020.0,200070.0,569938.0,649259.2,1338580.65,Dragonfly Doji,None,None,-0.1803,-0.0783,0.0,43570.0,71299.0,94133.0,104112.0,826598.0,0.0,0.0,-75.0,0.0,23.08,0.0,2020-07-21
11,10,12.0,-0.3,-0.0244,12.32,11.86,12.4,12.3,355000.0,4303394.0,-12320.0,12.6,4.2,11.24,6.78,12.45,13.53,9.89,7.75,6.8,6.55,10.19,8.46,7.5,7.03,UPTREND,UPTREND,UPTREND,71.6943,1.204,0.0548,HIGH,94.8325,87.0004,-13.4831,617200.0,618840.0,911450.0,6976437.0,6547784.73,8453341.75,None,Tweezer Tops,None,0.6393,0.4815,-0.0244,-1394656.0,1344024.0,1737000.0,1670593.0,4070633.0,0.0,0.0,-400.0,0.0,48.0,0.0,2020-12-21
12,10,7.91,-0.09,-0.0112,8.0,7.4,8.24,8.0,663400.0,5134016.0,132323.0,13.92,2.96,7.66,7.08,8.2,10.22,8.65,8.69,9.32,7.05,8.3,8.62,8.47,7.43,DOWNTREND,SIDEWAYS,DOWNTREND,43.6577,-0.1347,0.0756,HIGH,-86.8924,15.0111,-76.6055,407130.0,564266.67,766845.0,3263682.1,4819504.4,6980219.7,None,None,None,0.0806,0.0806,-0.0235,8197.0,1384754.0,1207565.0,-2634418.0,2450196.0,0.0,0.0,-79.1,0.0,28.25,0.0,2020-01-31
13,10,11.5,0.5,0.0455,11.0,10.8,11.7,11.0,489600.0,5501014.0,131040.0,12.6,4.2,10.8,7.72,12.2,13.53,10.65,8.17,7.02,6.65,10.56,8.88,7.79,7.2,UPTREND,UPTREND,UPTREND,63.6083,1.1671,0.0646,HIGH,42.042,60.4865,-32.1637,485390.0,562426.67,625355.0,5654326.4,6299087.53,6533109.95,None,Bullish Engulfing,None,0.5710000000000001,0.4198,0.025,435684.0,748518.0,2185004.0,2118597.0,4518637.0,0.0,0.0,-383.33,0.0,46.0,0.0,2020-12-29
14,10,6.44,-0.2,-0.0301,6.64,6.4,6.69,6.64,72800.0,479248.0,0.0,13.92,4.07,6.42,6.22,7.18,7.98,6.62,6.48,6.61,7.97,6.63,6.59,6.8,6.85,UPTREND,SIDEWAYS,SIDEWAYS,45.7626,0.0531,0.0528,HIGH,-46.0022,23.2558,-82.1705,293910.0,249233.33,200705.0,2030670.1,1699004.33,1363349.05,Black Long Day,None,None,-0.1202,-0.0077,-0.0242,10560.0,13147.0,19129.0,-272546.0,664059.0,0.0,0.0,-80.5,0.0,24.77,0.0,2020-06-17
15,10,6.58,0.14,0.0217,6.46,6.21,6.58,6.44,287700.0,1824520.0,-487.0,13.92,2.96,6.24,5.34,6.94,7.91,7.0,7.76,8.85,7.47,6.98,7.65,7.95,7.36,DOWNTREND,DOWNTREND,DOWNTREND,37.3065,-0.3977,0.0729,HIGH,-110.0538,17.6213,-69.6,172990.0,154233.33,191145.0,1144093.7,1037207.27,1343996.25,Hammer,None,None,-0.1011,0.0139,0.0139,-224786.0,-991819.0,-1261672.0,-579945.0,1203400.0,0.0,0.0,-65.8,0.0,23.5,0.0,2020-03-04
16,10,6.0,-0.04,-0.0066,5.78,5.71,6.0,6.04,15800.0,90710.0,0.0,13.92,4.2,5.86,5.68,6.04,6.35,5.99,6.36,6.24,7.46,6.08,6.25,6.49,6.66,UPTREND,DOWNTREND,SIDEWAYS,43.978,-0.1126,0.0414,NEUTRAL,-43.771,52.3207,-49.3671,36910.0,32340.0,35020.0,227153.5,196394.87,212084.35,White Long Day,None,Three White Soldiers,-0.1803,-0.0323,0.0,-8700.0,-6957.0,64342.0,91159.0,823101.0,0.0,0.0,-120.0,0.0,23.08,0.0,2020-08-12
17,10,5.7,0.05,0.0088,5.66,5.65,5.99,5.65,89500.0,507629.0,0.0,13.92,4.2,5.65,5.28,6.04,6.3,5.96,6.32,6.26,7.38,5.99,6.2,6.44,6.63,SIDEWAYS,DOWNTREND,SIDEWAYS,35.2466,-0.1128,0.0452,NEUTRAL,-95.8129,15.7693,-92.0,47360.0,48840.0,43305.0,272730.8,289531.6,256079.95,Inverted Hammer,Tweezer Bottoms,None,-0.2213,-0.0806,0.0088,572255.0,560587.0,635930.0,662034.0,1395356.0,0.0,0.0,-114.0,0.0,21.92,0.0,2020-08-17
18,10,5.9,0.15,0.0261,6.02,5.75,6.12,5.75,263600.0,1528352.0,20227.0,13.92,4.2,5.75,5.35,6.24,6.44,5.73,5.95,6.33,6.9,5.82,5.96,6.22,6.48,UPTREND,DOWNTREND,DOWNTREND,51.6037,-0.0534,0.051,HIGH,89.0982,62.1053,-36.8421,171100.0,204540.0,183405.0,1009862.4,1188445.2,1059973.2,None,None,None,-0.19399999999999998,0.0536,-0.0199,45487.0,22479.0,1009919.0,1095251.0,1841720.0,0.0,0.0,-118.0,0.0,22.69,0.0,2020-09-15
19,10,9.5,-0.38,-0.0385,10.1,9.0,10.54,9.88,2229000.0,21828160.0,-123993.0003,13.92,2.96,7.08,6.44,10.21,13.53,7.76,9.52,9.01,6.54,8.18,8.77,8.44,7.2,DOWNTREND,DOWNTREND,UPTREND,58.5844,-0.6461,0.087,HIGH,175.5,71.0547,-25.1208,728860.0,615333.33,612030.0,6326438.5,5174613.87,5149343.15,None,None,None,0.2978,0.2978,0.2978,-713390.0,-103456.0,-4151054.0,-4529604.0,924684.0,-0.1,0.6296,-95.0,0.0,33.93,0.0,2020-01-03
20,10,4.7,-0.3,-0.06,4.7,4.6,4.8,5.0,66400.0,313294.0,0.0,13.92,2.96,4.45,4.18,5.39,7.98,6.13,7.21,8.34,7.59,5.97,6.91,7.49,7.18,DOWNTREND,DOWNTREND,DOWNTREND,30.8724,-0.5238,0.14300000000000002,HIGH,-125.2598,19.2275,-87.4055,318260.0,715393.33,582605.0,1859018.3,5044442.6,4088875.0,Doji,None,None,-0.3579,-0.2758,-0.0944,-104019.0,-719605.0,-1878585.0,-1405556.0,670091.0,0.0,0.0,-47.0,0.0,16.79,0.0,2020-03-24
21,10,5.65,-0.25,-0.0424,5.71,5.65,5.89,5.9,190800.0,1086585.0,569259.0,13.92,4.2,5.62,5.15,6.04,6.3,5.97,6.34,6.25,7.41,6.02,6.22,6.46,6.64,UPTREND,DOWNTREND,SIDEWAYS,32.6202,-0.1095,0.0445,NEUTRAL,-142.6593,29.9803,-98.6667,39930.0,46880.0,40085.0,231407.2,278870.8,238043.8,Shooting Star,None,None,-0.2281,-0.0887,-0.0583,563555.0,564122.0,636588.0,658734.0,1395356.0,0.0,0.0,-113.0,0.0,21.73,0.0,2020-08-14
22,10,8.1,-0.14,-0.017,8.11,8.09,8.35,8.24,102900.0,842712.0,130118.0,13.92,2.96,7.84,7.08,8.56,10.22,8.6,9.06,9.33,6.93,8.49,8.75,8.52,7.41,DOWNTREND,DOWNTREND,SIDEWAYS,45.144,-0.0551,0.0834,HIGH,-37.2222,17.6284,-88.0952,685300.0,915060.0,885480.0,5958870.2,8460035.33,8049102.35,Shooting Star,None,None,0.1066,0.1066,-0.069,495474.0,1427102.0,1619715.0,-4170499.0,2485049.0,0.0,0.0,-81.0,0.0,28.93,0.0,2020-01-24
23,10,7.27,0.28,0.0401,7.42,7.02,7.42,6.99,179500.0,1301760.0,-100399.0,13.92,2.96,6.83,6.62,7.36,8.3,7.61,7.94,9.03,7.33,7.55,8.09,8.21,7.43,DOWNTREND,DOWNTREND,DOWNTREND,41.5768,-0.3257,0.0642,HIGH,-72.1682,15.3912,-67.8322,207390.0,226480.0,224295.0,1518643.6,1697224.0,1710037.5,Hanging Man,None,None,-0.0068,-0.0809,0.0401,-370276.0,-954161.0,594000.0,-3123494.0,1510834.0,0.0,0.0,-72.7,0.0,25.96,0.0,2020-02-19
24,10,5.65,-0.44,-0.0722,5.82,5.5,5.82,6.09,380100.0,2174432.0,-69516.0003,13.92,2.96,5.56,5.34,7.78,8.12,6.74,7.71,8.68,7.56,6.76,7.42,7.8,7.31,DOWNTREND,DOWNTREND,DOWNTREND,33.7579,-0.3325,0.11699999999999999,HIGH,-179.0761,16.9765,-93.6803,1024160.0,715026.67,571755.0,7415832.8,5161300.47,4122517.6,None,None,None,-0.2281,-0.1294,-0.2365,-370177.0,-970957.0,-1925118.0,-363230.0,806827.0,0.0,0.0,-56.5,0.0,20.18,0.0,2020-03-12
25,10,6.49,-0.05,-0.0076,6.54,6.35,6.54,6.54,167700.0,1072954.0,0.0,13.92,4.07,6.4,5.72,6.72,7.3,6.61,6.53,6.58,7.95,6.61,6.58,6.79,6.84,UPTREND,SIDEWAYS,SIDEWAYS,47.106,0.0365,0.0504,HIGH,-60.0454,21.7054,-78.2946,306860.0,261753.33,208520.0,2112460.9,1779131.47,1412612.6,Hanging Man,None,None,-0.1134,0.0,-0.0167,3200.0,16347.0,20309.0,-200472.0,667259.0,0.0,0.0,-81.13,0.0,24.96,0.0,2020-06-19
26,10,5.87,0.18,0.0316,5.7,5.7,5.99,5.69,176800.0,1039031.0,0.0,13.92,4.2,5.6,5.35,5.93,6.12,5.72,6.03,6.32,7.04,5.75,5.97,6.25,6.5,DOWNTREND,DOWNTREND,DOWNTREND,53.2683,-0.1248,0.0454,NEUTRAL,77.4837,49.6296,-36.6667,171090.0,154060.0,129345.0,976925.4,876136.0,735926.4,None,None,None,-0.1981,0.0482,0.0335,12.0,400877.0,964999.0,1060324.0,1796233.0,0.0,0.0,-117.4,0.0,22.58,0.0,2020-09-08
27,10,6.94,0.2,0.0297,6.73,6.54,6.94,6.74,204600.0,1382208.0,0.0,13.92,3.65,6.31,6.09,6.96,7.2,6.63,6.26,6.78,7.93,6.59,6.55,6.82,6.86,DOWNTREND,UPTREND,DOWNTREND,61.2013,0.0417,0.0418,NEUTRAL,130.7891,84.9057,0.0,128090.0,99700.0,100200.0,834251.2,650370.8,658816.7,None,None,None,-0.0519,0.0693,0.0693,1954.0,3983.0,9979.0,-780679.0,653515.0,0.0,0.0,-86.75,0.0,26.69,0.0,2020-06-05
28,10,9.3,-0.2,-0.0211,9.45,9.08,9.65,9.5,501100.0,4636046.0,61863.0,13.92,2.96,7.19,6.44,10.21,12.9,7.79,9.5,9.04,6.57,8.29,8.79,8.46,7.22,UPTREND,DOWNTREND,UPTREND,56.8291,-0.5529,0.0869,HIGH,136.9563,79.6605,-29.9517,773660.0,631646.67,592650.0,6751778.5,5341356.8,4989299.65,None,None,None,0.2705,0.2705,-0.0211,-656209.0,31216.0,-4446159.0,-4050089.0,986547.0,-0.1,0.6296,-93.0,0.0,33.21,0.0,2020-01-06
29,10,5.6,0.2,0.037000000000000005,5.8,5.52,6.2,5.4,755000.0,4411034.0,0.0,13.92,4.2,5.35,5.1,5.95,6.3,5.84,6.13,6.29,7.19,5.77,6.03,6.32,6.55,DOWNTREND,DOWNTREND,SIDEWAYS,39.8804,-0.152,0.052000000000000005,HIGH,-21.6853,24.2914,-66.6667,177180.0,123873.33,109905.0,1009021.5,705777.87,634503.5,None,None,None,-0.235,-0.0968,-0.0141,5480.0,992920.0,1026514.0,1090750.0,1824721.0,0.0,0.0,-112.0,0.0,21.54,0.0,2020-08-28
