,Unnamed: 0,Last,Change,%Change,Open,Low,High,Previous Close,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
3,228,1033.0,0.0,0.0,1033.0,1033.0,1033.0,1033.0,350.0,361550.0,0.0,1040.0,1014.0,1031.0,1014.0,1037.5,1040.0,1030.35,1028.48,0.0,0.0,1030.96,1029.37,0.0,0.0,SIDEWAYS,SIDEWAYS,NONE,65.2954,0.9691,0.0045,LOW,68.8986,45.2381,-50.0,1667.0,1217.0,1518.25,1723806.0,1257723.67,1566369.5,White Marubozu,Tweezer Bottoms,None,0.0108,0.0029,0.0029,0.0,0.0,262650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-07
4,228,1050.0,-2.0,-0.0019,1055.0,1050.0,1055.0,1052.0,10575.0,11103825.0,0.0,1055.0,1014.0,1031.0,1014.0,1054.5,1054.5,1033.95,1030.0,0.0,0.0,1036.38,1031.98,0.0,0.0,SIDEWAYS,SIDEWAYS,NONE,70.1307,2.3976,0.0052,LOW,230.7023,90.9524,-20.0,2643.0,2250.33,2003.25,2761532.5,2344025.67,2082568.75,Black Marubozu,Bearish Engulfing,None,0.0274,0.0194,0.0165,0.0,0.0,0.0,1137535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-13
5,227,968.0,0.0,0.0,946.0,946.0,968.0,968.0,520.0,502020.0,0.0,1055.0,930.0,946.25,935.0,1005.0,1044.0,948.8,972.36,987.42,1004.94,954.65,966.39,981.96,1004.17,UPTREND,SIDEWAYS,SIDEWAYS,56.41,-5.122999999999999,0.0108,LOW,156.5731,78.3333,0.0,7592.0,7283.33,7343.5,7183852.5,6878449.33,6927141.25,White Marubozu,Bullish Harami,None,-0.0528,0.0115,0.0222,-7576000.0,-7576000.0,-6441750.0,-8008275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-06
6,228,990.0,4.0,0.0041,990.0,987.0,990.0,986.0,1670.0,1651790.0,0.0,1055.0,930.0,985.75,946.25,994.5,1025.0,993.23,975.69,985.33,999.48,990.98,984.96,986.72,1000.95,SIDEWAYS,SIDEWAYS,SIDEWAYS,51.076,4.8205,0.005,LOW,-65.4389,9.9099,-75.6757,3479.0,2857.33,2463.5,3461054.5,2842180.67,2448682.25,Dragonfly Doji,Bullish Harami,None,-0.0313,0.0,-0.01,0.0,-3672640.0,-7764190.0,-15198190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-20
7,224,999.0,0.0,0.0,999.0,996.0,999.0,999.0,2110.0,2107675.0,0.0,1055.0,981.0,994.0,985.5,1002.5,1044.0,1011.35,1027.0,0.0,0.0,1009.0,1020.62,0.0,0.0,DOWNTREND,SIDEWAYS,NONE,36.1372,-9.9687,0.0073,LOW,-53.2591,34.0056,-61.7021,1907.5,4299.67,3949.25,1896847.0,4330353.67,3995466.25,Dragonfly Doji,None,None,-0.0225,0.0,0.001,0.0,51450.0,4141050.0,4141050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-01
8,228,1030.0,0.0,0.0,1031.0,1030.0,1031.0,1030.0,475.0,489410.0,0.0,1040.0,1014.0,1027.5,1014.0,1030.5,1040.0,1029.2,1027.96,0.0,0.0,1028.84,1028.14,0.0,0.0,SIDEWAYS,SIDEWAYS,NONE,72.0344,0.1714,0.0037,LOW,58.3717,93.3333,-20.0,1376.5,1547.67,2192.25,1416903.0,1592600.67,2258318.25,Black Marubozu,Bearish Engulfing,None,0.0078,0.0078,0.0,0.0,0.0,2138590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-29
9,227,945.0,5.0,0.0053,946.5,940.0,946.5,940.0,11060.0,10397775.0,0.0,1055.0,930.0,940.0,935.0,947.0,977.0,946.75,988.02,993.48,0.0,954.26,975.41,990.68,0.0,SIDEWAYS,DOWNTREND,SIDEWAYS,39.224000000000004,-15.1016,0.0091,LOW,-41.0959,24.2424,-45.4545,6913.0,12301.33,15754.5,6499703.0,11592299.0,14956892.25,Hanging Man,None,None,-0.0753,0.0021,-0.0021,0.0,142000.0,-432275.0,-432275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-17
10,226,1015.0,9.0,0.0089,1015.0,1015.0,1015.0,1006.0,65.0,65975.0,0.0,1055.0,981.0,1006.0,985.5,1020.0,1054.5,1009.05,1002.84,1009.38,0.0,1009.99,1006.57,1010.55,0.0,UPTREND,SIDEWAYS,SIDEWAYS,58.2952,3.6381,0.0049,LOW,61.3073,55.7407,-27.7778,767.5,898.0,756.25,778298.5,908870.67,764475.5,White Marubozu,Bullish Harami,None,-0.0068,0.013000000000000001,0.0089,0.0,0.0,0.0,-790010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-21
11,230,1005.0,5.0,0.005,1000.0,1000.0,1009.0,1000.0,3820.0,3820475.0,0.0,1055.0,930.0,998.0,961.5,1007.0,1044.0,996.75,993.87,983.12,996.34,997.75,991.85,990.13,1000.32,SIDEWAYS,SIDEWAYS,SIDEWAYS,64.27,2.8811,0.004,LOW,151.746,69.173,-21.0526,2675.5,2419.0,2165.75,2673658.5,2413882.67,2159060.0,None,None,None,-0.0166,0.008,0.005,0.0,59580.0,-2275740.0,-15280610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-21
12,228,1030.0,-10.0,-0.0096,1040.0,1030.0,1040.0,1040.0,5590.0,5813100.0,0.0,1040.0,1014.0,1026.0,1014.0,1040.0,1040.0,1029.15,1028.02,0.0,0.0,1029.91,1028.66,0.0,0.0,SIDEWAYS,SIDEWAYS,NONE,65.6116,0.5215,0.0046,LOW,168.7158,69.5238,-71.4286,1439.0,1766.67,1763.25,1487274.5,1822285.33,1817715.5,Black Marubozu,Bearish Engulfing,None,0.0078,0.0078,0.0,0.0,0.0,2138590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-31
